Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.2_0|0.3_2|0.4_0|0.5_4|1.11_1|1.11_2|1.15_0|1.1_0|1.6_0|1.7_1|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3a_0|4.4_0,5263.1578947368425,207,207,207
1,0.1_1|0.3_1|0.3_2|0.3_4|0.5_1|0.5_3|0.6_1|1.0_0|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|4.11_0|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.3_2,2173.913043478261,49,49,49
2,0.3_3|0.3_4|0.5_2|1.0_0|1.12_0|1.1_0|1.6_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_3|4.13_0|4.2_1|4.2_2|4.2_3,1098.901098901099,137,137,49
3,0.2_0|0.3_4|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.14_0|1.7_2|1.8_0|4.11_0|4.11a_1|4.11b_1|4.1_2|4.4_0,649.3506493506493,28,28,28
4,0.2_0|0.3_3|1.11_1|1.11_2|1.6_0|1.8_0|4.11b_1|4.11b_2|4.13_0|4.2_2|4.2_3|4.3_2|4.3a_0,425.531914893617,413,28,28
5,0.2_0|0.3_2|0.3_3|0.4_0|0.5_1|0.5_4|0.6_1|1.11_2|1.14_0|1.15_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.2_1|4.3_1|4.4_0,299.4011976047904,14,14,14
6,0.1_1|0.2_0|0.3_3|0.5_1|1.0_0|1.11_1|1.15_0|1.1_0|1.6_0|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.1_2|4.2_2|4.3_1|4.4_0,221.72949002217294,52,14,14
7,0.3_3|0.4_0|0.5_2|0.5_4|1.0_0|1.11_1|1.13_0|1.15_0|1.6_0|1.8_0|1.9_0|4.0_0|4.11_0|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_3|4.3_2|4.3a_0,170.64846416382252,59,14,14
8,0.2_0|0.3_2|0.3_4|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.13_0|1.15_0|1.1_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,135.31799729364005,12,12,12
9,0.3_1|0.3_2|0.3_4|0.5_1|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|4.0_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_1|4.3a_0,109.89010989010988,77,12,12
10,0.1_2|0.2_0|0.3_1|0.3_3|0.3_4|0.5_2|0.5_4|0.6_1|1.0_0|1.12_0|1.13_0|1.1_0|1.7_2|1.9_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_3|4.3_1|4.3_2|4.3a_0,90.99181073703366,16,16,12
11,0.1_1|0.1_2|0.2_0|0.3_2|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|0.6_1|1.11_1|1.14_0|1.15_0|1.1_0|1.7_1|1.8_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3,76.5696784073507,28,16,12
12,0.1_2|0.2_0|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_1|1.12_0|1.15_0|1.1_0|1.7_2|4.11_0|4.11a_1|4.11b_1|4.2_2|4.2_3|4.3_2|4.3a_0,65.31678641410844,16,16,12
13,0.1_2|0.3_2|0.5_4|0.6_1|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.8_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.2_3|4.3_1,56.36978579481398,112,16,12
14,0.1_1|0.1_2|0.2_0|0.3_1|0.3_4|0.5_1|0.5_4|0.6_1|1.11_1|1.14_0|1.1_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2,49.14004914004914,19,19,12
15,0.1_2|0.3_1|0.3_3|0.5_2|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0,43.2152117545376,80,19,12
16,0.1_1|0.1_2|0.3_1|0.3_2|0.4_0|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.12_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.2_1|4.4_0,38.299502106472616,40,19,12
17,0.1_1|0.1_2|0.3_2|0.6_1|1.11_2|1.13_0|1.15_0|1.6_0|1.7_1|1.9_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.3_1|4.3a_0,34.17634996582365,276,19,12
18,0.1_2|0.2_0|0.3_1|0.3_2|0.3_4|0.5_3|0.5_4|1.0_0|1.11_1|1.12_0|1.13_0|1.14_0|1.15_0|1.7_2|1.8_0|4.11b_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,30.684258975145745,143,19,12
19,0.1_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|1.0_0|1.11_1|1.14_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1,27.700831024930746,69,19,12
20,0.3_2|0.3_3|0.3_4|0.4_0|0.5_4|0.6_1|1.11_1|1.1_0|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3a_0,25.131942699170644,49,49,12
21,0.1_1|0.3_1|0.3_3|0.5_1|1.0_0|1.12_0|1.13_0|1.1_0|1.6_0|1.7_1|1.9_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.3_1,22.904260192395785,124,49,12
22,0.1_2|0.2_0|0.3_1|0.3_3|0.3_4|1.12_0|1.13_0|1.15_0|1.1_0|1.6_0|1.7_1|1.9_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.1_1|4.2_2|4.3_1|4.3_2|4.4_0,20.959966464053657,276,49,12
23,0.1_1|0.2_0|0.3_1|0.3_4|0.5_1|0.5_4|1.0_0|1.11_1|1.11_2|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_2|4.11a_3|4.13_0|4.1_1|4.2_1|4.2_2|4.3_1|4.3_2,19.252984212552946,53,49,12
24,0.2_0|0.3_1|0.3_4|0.6_1|1.0_0|1.11_2|1.13_0|1.15_0|1.1_0|1.6_0|1.7_1|1.8_0|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.2_1|4.2_2|4.2_3|4.3a_0|4.4_0,17.74622892635315,98,49,12
25,0.1_1|0.1_2|0.2_0|0.3_2|0.3_3|0.4_0|0.5_1|0.5_2|0.5_3|0.6_1|1.11_1|1.12_0|1.15_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11a_1|4.11a_3|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0,16.40958319658681,9,9,9
26,0.1_2|0.2_0|0.3_2|0.3_3|0.4_0|0.5_1|0.5_3|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.7_1|4.11a_2|4.2_3|4.3_1|4.3_2|4.4_0,15.218383807639627,25,25,9
27,0.1_1|0.2_0|0.3_1|0.5_1|1.0_0|1.11_1|1.11_2|1.15_0|4.11a_1|4.11b_2|4.1_1|4.1_2,14.15227851684121,537,25,9
28,0.3_2|0.3_3|0.3_4|0.4_0|0.5_3|0.5_4|0.6_1|1.11_1|1.13_0|1.14_0|1.15_0|1.6_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_3|4.3_1|4.3_2,13.194352816994327,25,25,9
29,0.1_1|0.1_2|0.3_2|0.3_3|0.4_0|0.5_2|1.0_0|1.12_0|1.6_0|1.8_0|1.9_0|4.11_0|4.11b_2|4.13_0|4.1_1|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.4_0,12.330456226880395,110,25,9
30,0.1_1|0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.6_1|1.0_0|1.11_2|1.6_0|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.13_0|4.2_1|4.3_2,11.548677676406053,9,9,9
