Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.2_0|0.3_1|0.3_2|0.3_4|0.5_1|0.6_1|1.11_2|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.8_0|4.0_0|4.11_0|4.11a_2|4.1_1|4.1_2|4.2_1|4.3_1,5263.1578947368425,124,124,124
1,0.3_1|0.3_2|0.3_3|0.5_2|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.7_1|1.7_2|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.1_1|4.2_1|4.3_1|4.3_2,3571.4285714285716,49,49,49
2,0.2_0|0.3_3|0.3_4|0.5_2|0.5_3|1.0_0|1.11_2|1.13_0|1.1_0|1.7_1|1.9_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.1_2|4.2_1|4.3_2,2702.7027027027025,58,58,49
3,0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|1.0_0|1.11_2|1.12_0|1.7_2|1.8_0|1.9_0|4.0_0|4.1_1|4.2_1,2173.913043478261,200,200,49
4,0.1_1|0.3_2|0.3_3|0.5_1|0.5_3|1.0_0|1.11_2|1.14_0|1.1_0|1.7_1|1.7_2|4.11a_2|4.11a_3|4.13_0|4.1_2|4.2_2|4.2_3|4.3_1|4.4_0,1818.1818181818182,53,53,49
5,0.1_1|0.1_2|0.2_0|0.3_1|0.3_3|0.5_2|0.5_4|0.6_1|1.11_2|1.13_0|1.1_0|1.7_1|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.3_1|4.3_2|4.3a_0,1562.5,19,19,19
6,0.2_0|0.3_1|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.1_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_3|4.11b_1|4.13_0|4.2_1|4.2_3|4.3_1,1369.86301369863,12,12,12
7,0.3_2|0.5_1|0.5_3|0.6_1|1.11_2|1.13_0|1.1_0|1.6_0|4.0_0|4.11a_2|4.11b_1|4.1_1|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0,1219.5121951219514,43,12,12
8,0.4_0|0.5_2|0.5_3|0.6_1|1.11_2|1.12_0|1.14_0|1.15_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.2_1|4.2_3|4.3_1|4.3_2,1098.901098901099,31,31,12
9,0.1_1|0.2_0|0.3_1|0.5_1|0.5_2|0.5_3|0.5_4|1.12_0|1.7_1|4.0_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.2_1|4.2_3|4.3a_0,1000.0,51,51,12
10,0.1_2|0.3_3|0.3_4|0.5_4|0.6_1|1.11_1|1.13_0|1.8_0|4.0_0|4.11_0|4.11a_1|4.13_0|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3a_0|4.4_0,917.4311926605504,38,38,12
11,0.1_1|0.1_2|0.3_2|0.3_3|0.3_4|0.4_0|0.6_1|1.11_2|1.13_0|1.14_0|1.1_0|1.6_0|4.0_0|4.11_0|4.11a_2|4.13_0|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,847.457627118644,49,49,12
12,0.1_1|0.3_3|0.4_0|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.13_0|1.15_0|1.1_0|1.6_0|1.7_2|4.0_0|4.11_0|4.11a_3|4.1_2|4.2_2|4.2_3|4.3_1|4.3a_0|4.4_0,787.4015748031495,18,18,12
13,0.1_2|0.2_0|0.3_1|0.3_2|0.3_4|1.0_0|1.11_1|1.11_2|1.12_0|1.1_0|1.7_1|1.7_2|1.8_0|4.11a_2|4.11b_1|4.1_2|4.2_1|4.2_3|4.3_1|4.3a_0|4.4_0,735.2941176470589,322,18,12
14,0.1_1|0.3_2|0.3_3|0.5_1|0.5_2|0.5_3|1.11_1|1.11_2|1.12_0|1.13_0|1.1_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3a_0,689.6551724137931,42,42,12
15,0.1_1|0.3_2|0.5_1|0.5_4|1.11_2|1.14_0|1.1_0|4.11a_1|4.11a_3|4.1_1|4.2_1|4.2_3|4.3_1|4.4_0,649.3506493506493,135,135,12
16,0.1_1|0.1_2|0.3_2|0.5_2|0.5_3|0.6_1|1.11_2|1.14_0|1.7_1|1.9_0|4.0_0|4.11b_2|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,613.4969325153374,24,24,12
17,0.3_2|0.5_1|0.5_3|0.5_4|1.0_0|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,581.3953488372093,40,40,12
18,0.1_1|0.1_2|0.2_0|0.4_0|0.5_1|0.5_2|0.5_4|0.6_1|1.11_2|1.13_0|1.1_0|1.6_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11a_3|4.11b_1|4.13_0|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,552.4861878453038,5,5,5
19,0.1_2|0.2_0|0.3_1|0.3_4|0.4_0|0.5_2|0.5_3|1.13_0|1.8_0|4.0_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.2_1|4.3_1|4.3_2,526.3157894736842,134,134,5
20,0.1_1|0.3_2|0.3_3|0.4_0|0.5_1|0.5_3|0.6_1|1.11_1|1.13_0|1.15_0|1.1_0|1.6_0|1.7_2|1.9_0|4.11_0|4.11a_1|4.13_0|4.2_1|4.3_1|4.3_2|4.3a_0,502.5125628140703,21,21,5
21,0.1_2|0.3_2|0.3_3|0.4_0|0.5_1|0.5_4|0.6_1|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_2|1.9_0|4.0_0|4.11a_1|4.11b_1|4.11b_2|4.2_2|4.3_2|4.3a_0,480.7692307692308,14,14,5
22,0.1_1|0.1_2|0.3_2|0.3_3|0.4_0|0.5_2|0.5_4|1.12_0|1.13_0|1.15_0|1.6_0|1.7_1|1.9_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_2|4.2_3|4.3_2|4.4_0,460.82949308755764,113,113,5
