Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_2|0.3_3|0.3_4|0.6_1|1.11_2|1.14_0|1.15_0|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.2_1|4.2_3|4.3_1|4.3a_0|4.4_0,5263.1578947368425,100,100,100
1,0.1_1|0.1_2|0.3_3|0.5_1|0.5_2|1.0_0|1.11_1|1.12_0|1.13_0|1.15_0|1.6_0|1.7_2|4.11_0|4.11a_2|4.1_1|4.3a_0,2173.913043478261,84,84,84
2,0.1_1|0.2_0|0.3_2|0.4_0|0.5_4|0.6_1|1.0_0|1.11_1|1.14_0|1.15_0|1.6_0|1.7_2|1.8_0|4.0_0|4.11a_2|4.11a_3|4.11b_1|4.2_1|4.2_3|4.3a_0|4.4_0,1098.901098901099,42,42,42
3,0.1_1|0.2_0|0.3_1|0.4_0|0.5_2|0.5_4|0.6_1|1.11_1|1.11_2|1.13_0|1.15_0|1.6_0|1.7_2|1.8_0|4.0_0|4.11a_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_2,649.3506493506493,58,58,42
4,0.1_2|0.3_3|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|1.12_0|1.14_0|1.1_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.2_3|4.3_2|4.3a_0,425.531914893617,25,25,25
5,0.1_1|0.2_0|0.3_1|0.3_2|0.5_1|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_1|4.2_3|4.3a_0|4.4_0,299.4011976047904,276,25,25
6,0.1_1|0.2_0|0.3_2|0.3_4|0.5_1|0.5_3|0.5_4|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|4.11a_3|4.11b_1|4.13_0|4.2_1|4.2_2|4.2_3|4.3_2,221.72949002217294,163,163,25
7,0.2_0|0.3_1|0.3_2|0.3_3|0.5_1|0.5_4|0.6_1|1.11_1|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|4.11_0|4.11a_3|4.13_0|4.1_2|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,170.64846416382252,25,25,25
8,0.2_0|0.3_3|0.5_2|0.5_3|0.5_4|0.6_1|1.11_1|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.11a_1|4.11a_3|4.13_0|4.1_2|4.2_3|4.3_2,135.31799729364005,24,24,24
9,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.5_2|0.5_4|1.11_2|1.13_0|1.1_0|1.7_2|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_2|4.2_3|4.3_2|4.4_0,109.89010989010988,81,24,24
10,0.3_3|0.4_0|0.5_1|1.12_0|1.13_0|1.6_0|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.1_1|4.1_2|4.3_1|4.3_2|4.3a_0,90.99181073703366,160,24,24
11,0.1_1|0.1_2|0.3_3|0.3_4|0.5_2|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.15_0|1.1_0|1.7_2|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0,76.5696784073507,94,24,24
12,0.3_3|0.3_4|0.5_1|0.5_2|1.11_1|1.11_2|1.14_0|1.7_1|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.4_0,65.31678641410844,105,24,24
13,0.2_0|0.3_3|0.4_0|0.5_1|1.0_0|1.11_1|1.14_0|1.1_0|1.8_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_3|4.3_2|4.4_0,56.36978579481398,88,88,24
14,0.2_0|0.3_2|0.3_3|0.5_1|0.5_3|0.5_4|1.0_0|1.11_2|1.12_0|1.14_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11b_1|4.11b_2|4.1_1|4.2_1|4.2_2|4.2_3|4.3_2,49.14004914004914,52,52,24
15,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|1.0_0|1.13_0|1.15_0|1.7_2|1.8_0|1.9_0|4.11_0|4.13_0|4.2_1|4.2_3,43.2152117545376,36,36,24
16,0.1_1|0.1_2|0.2_0|0.3_1|0.3_3|0.4_0|0.5_1|0.5_2|0.5_3|0.6_1|1.13_0|1.14_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.3a_0,38.299502106472616,9,9,9
17,0.1_2|0.3_3|0.3_4|0.4_0|0.5_3|0.5_4|0.6_1|1.13_0|1.14_0|1.1_0|1.6_0|1.7_2|1.8_0|4.11a_2|4.11b_2|4.1_1|4.2_1|4.3_1|4.3_2|4.3a_0,34.17634996582365,36,36,9
18,0.1_2|0.3_1|0.3_2|0.3_4|0.5_1|0.5_2|0.5_3|0.6_1|1.12_0|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|4.0_0|4.11a_3|4.11b_2|4.13_0|4.1_1|4.2_2|4.2_3|4.3_1|4.3_2,30.684258975145745,19,19,9
19,0.1_1|0.3_2|0.3_4|0.5_1|0.5_3|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.3_1|4.3_2|4.3a_0|4.4_0,27.700831024930746,26,26,9
20,0.1_1|0.1_2|0.2_0|0.3_3|0.4_0|0.5_1|0.5_4|1.12_0|1.13_0|1.7_1|1.9_0|4.0_0|4.11b_1|4.11b_2|4.1_1|4.2_3|4.3_1|4.3_2,25.131942699170644,74,74,9
21,0.1_1|0.1_2|0.2_0|0.4_0|0.5_1|0.5_4|0.6_1|1.11_1|1.11_2|1.15_0|1.7_1|1.7_2|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.2_2|4.2_3|4.3_2|4.4_0,22.904260192395785,48,48,9
22,0.1_1|0.2_0|0.3_3|0.3_4|0.4_0|0.5_2|0.5_3|0.6_1|1.11_1|1.11_2|1.12_0|1.14_0|1.15_0|1.6_0|1.7_2|1.8_0|1.9_0|4.11a_1|4.11b_1|4.11b_2|4.1_1|4.2_1|4.2_3|4.3_2|4.3a_0,20.959966464053657,25,25,9
