Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.3_3|0.3_4|0.5_1|0.5_4|0.6_1|1.0_0|1.11_2|1.14_0|1.1_0|1.8_0|1.9_0|4.11b_1|4.13_0|4.1_2|4.3_2|4.4_0,5263.1578947368425,8,8,8
1,0.1_1|0.2_0|0.3_1|0.3_4|0.4_0|0.5_1|0.6_1|1.11_2|1.12_0|1.15_0|1.6_0|1.7_1|1.8_0|4.11a_1|4.11b_1|4.13_0|4.1_1|4.2_1|4.3a_0|4.4_0,3571.4285714285716,122,122,8
2,0.2_0|0.3_3|0.3_4|0.4_0|0.5_3|0.5_4|1.0_0|1.11_1|1.11_2|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|4.0_0|4.11a_2|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_3|4.3_2|4.3a_0|4.4_0,2702.7027027027025,42,42,8
3,0.1_1|0.2_0|0.3_3|0.3_4|0.5_1|0.5_2|0.5_3|1.0_0|1.11_1|1.11_2|1.13_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11a_2|4.13_0|4.1_1|4.2_1|4.2_2|4.2_3|4.3a_0,2173.913043478261,26,26,8
4,0.1_1|0.3_2|0.3_4|0.5_1|0.5_2|1.0_0|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_2|1.8_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_1|4.2_1|4.3_1|4.3_2,1818.1818181818182,105,105,8
5,0.3_1|0.5_1|0.5_3|0.6_1|1.11_1|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_3|4.3_1|4.3a_0,1562.5,39,39,8
6,0.1_1|0.1_2|0.3_2|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11a_1|4.11a_3|4.11b_2|4.1_1|4.2_1|4.2_2|4.2_3|4.3_2,1369.86301369863,19,19,8
7,0.1_2|0.2_0|0.3_1|0.3_2|0.3_4|0.5_3|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11b_2|4.1_2|4.3_1|4.3a_0,1219.5121951219514,372,19,8
8,0.1_1|0.1_2|0.2_0|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|0.6_1|1.0_0|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1,1098.901098901099,10,10,8
9,0.1_1|0.1_2|0.2_0|0.3_1|0.3_3|0.4_0|0.5_1|0.5_3|0.5_4|1.11_1|1.11_2|1.12_0|1.1_0|1.8_0|1.9_0|4.0_0|4.11a_2|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.4_0,1000.0,37,37,8
10,0.1_1|0.3_1|0.3_3|0.5_3|0.6_1|1.0_0|1.11_1|1.13_0|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.1_1|4.1_2|4.3_2|4.3a_0|4.4_0,917.4311926605504,20,20,8
11,0.1_1|0.1_2|0.3_1|0.3_4|0.5_2|0.5_4|1.12_0|1.14_0|1.6_0|1.7_1|4.0_0|4.11a_3|4.2_1|4.2_3|4.3_1|4.3a_0,847.457627118644,168,20,8
12,0.3_1|0.3_2|0.4_0|0.5_3|0.5_4|1.0_0|1.11_1|1.12_0|1.15_0|1.1_0|1.7_1|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.1_1|4.1_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,787.4015748031495,85,85,8
13,0.2_0|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.13_0|1.14_0|1.1_0|1.6_0|1.7_2|1.9_0|4.11a_1|4.11a_3|4.11b_2|4.1_1|4.2_2|4.3_2|4.3a_0,735.2941176470589,12,12,8
14,0.1_2|0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_4|1.11_2|1.13_0|1.14_0|1.6_0|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3a_0,689.6551724137931,348,12,8
15,0.3_1|0.3_2|0.3_4|0.5_3|1.11_1|1.14_0|1.1_0|1.7_1|1.8_0|1.9_0|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,649.3506493506493,259,259,8
16,0.1_1|0.1_2|0.3_3|0.3_4|0.5_1|0.5_2|0.5_4|1.11_1|1.12_0|1.13_0|1.15_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_1|4.2_2|4.4_0,613.4969325153374,22,22,8
17,0.1_1|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_4|0.6_1|1.11_2|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.2_1|4.2_3,581.3953488372093,17,17,8
18,0.1_1|0.3_2|0.5_1|0.5_3|1.11_2|1.13_0|1.7_1|1.9_0|4.11_0|4.11a_1|4.13_0|4.2_2|4.4_0,552.4861878453038,275,275,8
19,0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.12_0|1.13_0|1.15_0|1.6_0|1.7_1|1.9_0|4.11a_3|4.1_1|4.1_2|4.2_1|4.2_3|4.3_2|4.3a_0,526.3157894736842,32,32,8
20,0.2_0|0.3_3|0.4_0|0.5_2|0.5_3|1.0_0|1.13_0|1.15_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11b_1|4.1_1|4.1_2|4.2_2|4.3a_0,502.5125628140703,60,60,8
21,0.1_1|0.3_4|0.4_0|0.5_1|0.5_2|1.0_0|1.11_1|1.11_2|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.8_0|4.11a_3|4.11b_1|4.11b_2|4.2_1|4.2_2|4.3_2|4.4_0,480.7692307692308,56,56,8
22,0.2_0|0.3_2|0.4_0|0.5_2|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.1_0|1.7_2|1.8_0|4.0_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.3_1|4.3_2|4.3a_0,460.82949308755764,35,35,8
23,0.1_2|0.3_1|0.5_1|0.5_2|0.5_4|1.11_1|1.11_2|1.12_0|1.6_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11a_1|4.11b_1|4.13_0|4.1_1|4.2_1|4.2_3|4.3_1,442.4778761061947,61,61,8
24,0.1_2|0.2_0|0.3_4|0.5_1|0.5_3|1.0_0|1.11_2|1.14_0|1.15_0|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_2|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1,425.531914893617,148,61,8
25,0.1_2|0.3_2|0.3_3|0.3_4|0.5_1|0.5_2|0.6_1|1.11_2|1.12_0|1.13_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_2|4.13_0|4.1_1|4.2_1|4.2_2|4.3_1|4.3_2|4.4_0,409.83606557377044,14,14,8
26,0.1_1|0.2_0|0.3_2|0.3_4|0.5_1|0.5_4|0.6_1|1.0_0|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_3|4.13_0|4.1_1|4.1_2|4.2_1|4.4_0,395.25691699604744,17,17,8
27,0.1_1|0.3_1|0.3_3|0.4_0|0.5_1|0.5_2|1.12_0|1.6_0|4.11a_1|4.11a_2|4.13_0|4.1_1|4.2_2|4.3_2|4.3a_0,381.6793893129771,101,101,8
28,0.1_1|0.1_2|0.2_0|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|1.11_1|1.11_2|1.14_0|1.1_0|4.11a_1|4.11a_3|4.11b_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2,369.00369003690037,62,62,8
29,0.2_0|0.3_4|0.4_0|0.5_2|0.5_4|0.6_1|1.0_0|1.11_1|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|1.8_0|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.2_3|4.3_1|4.3_2|4.3a_0,357.14285714285717,30,30,8
30,0.1_2|0.3_2|0.3_3|0.4_0|0.6_1|1.0_0|1.11_1|1.14_0|1.1_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_2|4.11b_2|4.13_0|4.1_2|4.2_2|4.3_1|4.3a_0,346.0207612456747,50,30,8
