Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|1.11_2|1.6_0|1.7_2|4.11_0|4.11b_1|4.1_2|4.2_2|4.3a_0,6158.270776641571,51,51,51
1,0.1_1|0.3_2|0.3_3|0.4_0|0.5_2|0.5_4|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.15_0|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_3|4.3_1|4.4_0,5028.281418489414,12,12,12
2,0.1_2|0.2_0|0.4_0|0.5_1|0.5_4|1.0_0|1.12_0|1.13_0|1.14_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11a_1|4.11a_2|4.11b_1|4.1_1|4.2_1|4.3_2|4.3a_0|4.4_0,4449.061730126365,116,116,12
3,0.1_1|0.2_0|0.3_3|0.4_0|0.5_1|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|4.11a_3|4.11b_1|4.1_2|4.2_1|4.3_1|4.3_2|4.3a_0|4.4_0,4084.1429487023024,17,17,12
4,0.3_1|0.4_0|0.5_1|0.5_2|0.5_4|0.6_1|1.11_1|1.11_2|1.12_0|1.14_0|1.15_0|1.8_0|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_3|4.3_1,3827.6288258820373,27,27,12
5,0.3_1|0.5_2|0.5_4|1.0_0|1.11_1|1.11_2|1.14_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11a_1|4.13_0|4.1_1|4.1_2|4.2_1|4.3_1|4.3a_0,3634.620163062334,139,139,12
6,0.3_1|0.3_3|0.5_1|0.5_2|1.0_0|1.12_0|1.13_0|4.0_0|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.3_1|4.4_0,3482.503603691238,26,26,12
7,0.1_1|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|1.11_1|1.12_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11a_1|4.11a_3|4.1_1|4.2_1|4.2_3|4.3_1|4.3_2,3358.519859369465,88,88,12
8,0.1_1|0.2_0|0.3_4|0.4_0|0.5_1|0.5_2|0.5_4|0.6_1|1.0_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.9_0|4.11_0|4.11a_2|4.2_3|4.3_1|4.3_2|4.3a_0,3254.8623095837847,11,11,11
9,0.1_2|0.2_0|0.3_1|0.4_0|0.5_4|1.0_0|1.14_0|1.15_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.2_1|4.2_2|4.2_3|4.4_0,3166.4550859927226,256,256,11
10,0.1_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_2|0.5_4|1.11_2|1.12_0|1.13_0|1.1_0|1.6_0|1.7_2|4.0_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.3_2,3089.8376620734493,62,62,11
11,0.3_1|0.3_2|0.3_3|0.5_2|1.11_1|1.13_0|1.14_0|1.7_1|1.9_0|4.11a_1|4.11a_2|4.13_0|4.3_1|4.3_2|4.3a_0,3022.5593964250993,269,269,11
12,0.1_1|0.1_2|0.3_1|0.5_1|0.5_2|0.5_3|0.6_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11b_2|4.13_0|4.1_2|4.2_3|4.3_1|4.3a_0,2962.8298799717386,22,22,11
13,0.3_2|0.3_4|0.5_1|0.5_2|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.7_1|1.8_0|1.9_0|4.11a_2|4.1_1|4.3a_0,2909.306573560749,34,34,11
14,0.1_1|0.2_0|0.3_3|0.3_4|0.5_2|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.7_1|1.7_2|4.11a_1|4.11a_2|4.11a_3|4.13_0|4.2_2|4.2_3|4.3a_0,2860.9603182242695,101,101,11
15,0.1_1|0.1_2|0.3_1|0.3_2|0.4_0|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.1_0|1.7_2|4.0_0|4.11a_1|4.1_1|4.1_2|4.2_1|4.2_3|4.3_1|4.4_0,2816.9871006820485,31,31,11
16,0.1_2|0.2_0|0.3_1|0.3_3|0.5_1|0.5_3|0.6_1|1.0_0|1.14_0|1.1_0|1.7_1|1.7_2|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.2_2|4.3_1,2776.7483892459236,11,11,11
17,0.1_2|0.2_0|0.3_3|0.5_2|0.6_1|1.14_0|1.1_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.2_2|4.3_2|4.3a_0,2739.7297194646894,32,32,11
18,0.1_1|0.1_2|0.2_0|0.3_1|0.5_1|0.5_2|0.5_4|1.11_2|1.13_0|1.6_0|4.11a_1|4.11a_2|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_3|4.3a_0,2705.511282119949,107,107,11
19,0.1_1|0.2_0|0.3_1|0.4_0|0.5_1|0.5_3|1.11_2|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|4.11a_2|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_1|4.3a_0,2673.746609401416,239,239,11
