Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.3_1|0.3_3|0.3_4|0.5_2|0.5_3|1.11_1|1.12_0|1.13_0|1.8_0|4.0_0|4.11a_1|4.11a_3|4.11b_2|4.1_2|4.3_1|4.3_2|4.3a_0,5263.1578947368425,77,77,77
1,0.1_2|0.3_2|0.5_2|0.6_1|1.0_0|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.2_1|4.2_3|4.3_2|4.4_0,3571.4285714285716,41,41,41
2,0.2_0|0.3_2|0.3_3|0.3_4|0.5_1|1.0_0|1.11_1|1.11_2|1.14_0|1.15_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.2_3|4.4_0,2702.7027027027025,146,146,41
3,0.1_1|0.2_0|0.3_1|0.3_2|0.5_1|0.5_2|0.5_3|0.5_4|1.12_0|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.2_3|4.3_1|4.3a_0,2173.913043478261,23,23,23
4,0.1_2|0.3_1|0.3_2|0.3_4|0.5_3|0.5_4|1.11_1|1.11_2|1.12_0|1.13_0|1.15_0|1.1_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,1818.1818181818182,117,117,23
5,0.3_2|0.3_3|0.3_4|1.0_0|1.11_1|1.12_0|1.1_0|1.7_2|1.9_0|4.0_0|4.11a_2|4.1_1|4.2_1|4.2_2|4.3_2|4.3a_0,1562.5,264,264,23
6,0.1_1|0.1_2|0.3_2|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.13_0|1.14_0|1.15_0|1.8_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.1_1|4.2_2|4.2_3|4.3_1|4.4_0,1369.86301369863,17,17,17
7,0.1_1|0.3_1|0.3_2|0.5_1|0.5_2|1.0_0|1.11_1|1.11_2|1.14_0|1.1_0|1.6_0|1.8_0|1.9_0|4.11_0|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_2|4.4_0,1219.5121951219514,65,65,17
8,0.1_1|0.3_1|0.3_2|0.3_3|0.5_2|0.5_4|1.11_1|1.1_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.13_0|4.1_1|4.1_2|4.2_1,1098.901098901099,99,99,17
9,0.1_1|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|1.1_0|1.7_2|4.0_0|4.11a_1|4.11b_1|4.13_0|4.1_2|4.2_2|4.3_1|4.3_2|4.3a_0,1000.0,40,40,17
