Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,,9000.0,813,813,813
1,,8100.000000000001,813,813,813
2,,7290.000000000001,813,813,813
3,,6561.0,813,813,813
4,,5904.900000000001,813,813,813
5,,5314.410000000001,813,813,813
6,,4782.969000000001,813,813,813
7,,4304.672100000001,813,813,813
8,,3874.204890000001,813,813,813
9,,3486.784401000001,813,813,813
10,,3138.105960900001,813,813,813
11,,2824.295364810001,813,813,813
12,,2541.8658283290006,813,813,813
13,,2287.679245496101,813,813,813
14,,2058.911320946491,813,813,813
15,,1853.0201888518416,813,813,813
16,,1667.7181699666576,813,813,813
17,,1500.9463529699917,813,813,813
18,,1350.851717672993,813,813,813
19,,1215.7665459056934,813,813,813
20,,1094.1898913151242,813,813,813
21,,984.7709021836118,813,813,813
22,,886.2938119652507,813,813,813
23,,797.6644307687255,813,813,813
24,,717.897987691853,813,813,813
25,,646.1081889226678,813,813,813
26,,581.4973700304009,813,813,813
27,,523.3476330273609,813,813,813
28,,471.01286972462486,813,813,813
29,,423.91158275216236,813,813,813
30,,381.5204244769461,813,813,813
31,,343.3683820292515,813,813,813
32,,309.03154382632636,813,813,813
33,,278.1283894436937,813,813,813
34,,250.31555049932436,813,813,813
35,,225.28399544939197,813,813,813
36,,202.75559590445275,813,813,813
37,,182.4800363140075,813,813,813
38,,164.23203268260676,813,813,813
39,,147.80882941434606,813,813,813
40,,133.02794647291145,813,813,813
41,,119.72515182562033,813,813,813
42,,107.7526366430583,813,813,813
43,,96.97737297875247,813,813,813
44,,87.27963568087723,813,813,813
45,,78.5516721127895,813,813,813
46,,70.69650490151055,813,813,813
47,,63.626854411359496,813,813,813
48,,57.264168970223544,813,813,813
49,,51.5377520732012,813,813,813
50,,46.38397686588108,813,813,813
51,,41.745579179292974,813,813,813
52,,37.571021261363676,813,813,813
53,,33.81391913522731,813,813,813
54,,30.43252722170458,813,813,813
55,,27.38927449953412,813,813,813
56,,24.650347049580713,813,813,813
57,,22.18531234462264,813,813,813
58,,19.966781110160376,813,813,813
59,,17.970102999144338,813,813,813
60,,16.173092699229905,813,813,813
61,,14.555783429306915,813,813,813
62,,13.100205086376222,813,813,813
63,,11.790184577738602,813,813,813
64,,10.611166119964741,813,813,813
65,,9.550049507968268,813,813,813
66,,8.595044557171441,813,813,813
67,,7.735540101454297,813,813,813
68,,6.961986091308868,813,813,813
69,,6.265787482177981,813,813,813
70,,5.639208733960183,813,813,813
71,,5.075287860564165,813,813,813
72,,4.567759074507749,813,813,813
73,,4.110983167056974,813,813,813
74,,3.6998848503512765,813,813,813
75,,3.329896365316149,813,813,813
76,,2.996906728784534,813,813,813
77,,2.697216055906081,813,813,813
78,,2.4274944503154727,813,813,813
79,,2.1847450052839257,813,813,813
80,,1.966270504755533,813,813,813
81,,1.7696434542799797,813,813,813
82,,1.5926791088519818,813,813,813
83,,1.4334111979667836,813,813,813
84,,1.2900700781701053,813,813,813
85,,1.1610630703530949,813,813,813
86,,1.0449567633177854,813,813,813
87,,1,813,813,813
