Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.1_2|0.2_0|0.3_3|0.3_4|0.5_1|0.5_4|1.11_2|1.13_0|1.15_0|1.1_0|1.6_0|1.7_1|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0,5263.1578947368425,41,41,41
1,0.1_1|0.2_0|0.3_4|0.4_0|0.5_4|0.6_1|1.0_0|1.12_0|1.9_0|4.11a_1|4.11b_2|4.1_2|4.2_1|4.3_1|4.3_2|4.3a_0,2173.913043478261,96,96,41
2,0.1_1|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_2|0.5_4|1.0_0|1.11_1|1.12_0|1.15_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.3_2|4.3a_0,1098.901098901099,17,17,17
3,0.1_1|0.1_2|0.2_0|0.3_2|0.3_3|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.8_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_3|4.3_1|4.3_2|4.4_0,649.3506493506493,5,5,5
4,0.1_2|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|1.0_0|1.11_2|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,425.531914893617,41,41,5
5,0.1_2|0.3_1|0.3_3|0.4_0|0.5_1|0.5_3|0.6_1|1.12_0|1.14_0|1.15_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.2_2|4.3_1|4.3_2|4.3a_0,299.4011976047904,22,22,5
6,0.1_1|0.1_2|0.2_0|0.3_1|0.3_4|0.4_0|0.5_1|0.5_3|0.6_1|1.0_0|1.12_0|1.14_0|1.15_0|1.6_0|1.7_1|4.11_0|4.11a_2|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_3|4.3a_0,221.72949002217294,61,61,5
7,0.2_0|0.3_2|0.3_3|0.6_1|1.0_0|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.8_0|4.11_0|4.3_2,170.64846416382252,161,161,5
8,0.1_1|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_2|1.11_1|1.12_0|1.15_0|1.1_0|1.7_1|1.7_2|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_2|4.2_3|4.3a_0|4.4_0,135.31799729364005,29,29,5
9,0.1_1|0.3_4|0.5_2|0.5_3|0.5_4|1.11_2|1.13_0|1.6_0|1.7_1|1.7_2|4.0_0|4.11a_1|4.11a_3|4.1_2|4.3_1|4.4_0,109.89010989010988,96,29,5
10,0.1_2|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.15_0|1.1_0|1.7_1|4.0_0|4.11a_3|4.11b_2|4.13_0|4.1_1|4.2_2|4.2_3|4.4_0,90.99181073703366,8,8,5
11,0.1_2|0.3_1|0.3_4|0.5_2|0.5_3|0.6_1|1.12_0|1.14_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.1_2|4.3_1|4.3_2|4.3a_0|4.4_0,76.5696784073507,27,27,5
12,0.1_2|0.3_1|0.4_0|0.5_3|0.5_4|0.6_1|1.11_1|1.12_0|1.7_2|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_2|4.3_2|4.3a_0,65.31678641410844,60,60,5
13,0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_2|0.5_3|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.7_1|1.8_0|4.0_0|4.11a_2|4.11b_1|4.13_0|4.2_2|4.2_3|4.3_1,56.36978579481398,20,20,5
14,0.1_2|0.2_0|0.3_3|0.4_0|0.5_2|0.5_3|0.5_4|1.12_0|1.15_0|1.1_0|1.6_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_3|4.3_1|4.3_2|4.4_0,49.14004914004914,36,36,5
15,0.2_0|0.3_4|0.5_1|0.5_3|0.6_1|1.11_1|1.13_0|1.14_0|1.1_0|1.6_0|1.8_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0,43.2152117545376,69,36,5
16,0.2_0|0.3_1|0.3_4|0.5_2|1.12_0|1.15_0|1.1_0|1.7_1|1.7_2|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,38.299502106472616,232,36,5
17,0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_2|0.5_3|0.6_1|1.0_0|1.11_2|1.13_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11b_1|4.11b_2|4.2_1|4.2_3|4.3_1|4.3_2|4.3a_0,34.17634996582365,6,6,5
18,0.1_1|0.2_0|0.3_2|0.3_3|0.4_0|0.5_2|0.5_3|1.0_0|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.7_2|1.8_0|4.0_0|4.11a_1|4.11a_3|4.11b_2|4.1_2|4.2_1|4.2_2|4.3_1,30.684258975145745,43,43,5
19,0.1_1|0.3_1|0.5_3|0.6_1|1.14_0|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.1_1|4.2_1|4.2_2|4.2_3|4.3a_0|4.4_0,27.700831024930746,82,82,5
20,0.1_1|0.1_2|0.3_1|0.3_2|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_2|4.0_0|4.11_0|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_3|4.3a_0,25.131942699170644,22,22,5
21,0.1_1|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_3|0.6_1|1.11_1|1.11_2|1.14_0|4.11_0|4.13_0|4.1_1|4.2_1|4.3_2|4.3a_0|4.4_0,22.904260192395785,32,22,5
22,0.1_1|0.3_3|0.5_1|0.5_3|0.5_4|0.6_1|1.11_1|1.13_0|1.15_0|1.7_1|1.7_2|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_1|4.3a_0,20.959966464053657,21,21,5
23,0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|1.0_0|1.14_0|1.15_0|1.1_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_2|4.13_0|4.1_2|4.2_2|4.3_1,19.252984212552946,44,21,5
