Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.2_0|0.3_1|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.6_1|1.11_1|1.14_0|1.7_1|1.7_2|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.2_2|4.3_2,5555.555555555556,40,40,40
1,0.1_1|0.1_2|0.3_3|0.4_0|0.5_1|0.5_2|0.6_1|1.11_1|1.11_2|1.13_0|1.14_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.13_0|4.1_1|4.3_1|4.4_0,2380.9523809523807,10,10,10
2,0.3_1|0.3_2|0.3_3|0.3_4|0.5_3|0.5_4|0.6_1|1.12_0|1.13_0|1.14_0|1.15_0|1.7_1|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.1_2|4.3_1|4.3_2|4.3a_0,1219.5121951219514,35,35,10
3,0.3_1|0.3_3|0.4_0|0.5_3|1.13_0|1.15_0|1.1_0|1.6_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.3_1|4.3_2|4.3a_0|4.4_0,724.6376811594203,120,120,10
4,0.1_1|0.1_2|0.2_0|0.3_1|0.3_3|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.12_0|1.7_1|1.8_0|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.2_1|4.3_1|4.3_2|4.4_0,476.1904761904762,8,8,8
5,0.1_1|0.2_0|0.3_1|0.3_3|0.3_4|0.5_2|0.6_1|1.0_0|1.11_2|1.13_0|1.6_0|1.9_0|4.0_0|4.11a_2|4.11a_3|4.13_0|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,335.5704697986577,17,17,8
6,0.1_2|0.3_1|0.4_0|0.5_1|0.5_2|0.5_4|0.6_1|1.11_1|1.12_0|1.13_0|1.15_0|1.1_0|1.6_0|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.2_1|4.3_2,248.75621890547262,15,15,8
7,0.1_1|0.1_2|0.3_1|0.3_4|0.4_0|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.13_0|1.15_0|1.6_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.2_3|4.3_2|4.4_0,191.57088122605364,20,20,8
8,0.1_1|0.1_2|0.2_0|0.3_2|1.0_0|1.11_2|1.14_0|1.15_0|1.1_0|1.9_0|4.0_0|4.11a_2|4.11b_2|4.1_1|4.2_1|4.2_2|4.2_3|4.3_1,151.97568389057753,377,377,8
9,0.1_1|0.3_4|0.5_1|0.5_2|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.7_1|1.7_2|1.8_0|4.11a_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_2|4.3_2,123.45679012345678,85,85,8
10,0.1_1|0.3_1|0.3_2|0.3_4|0.5_1|0.5_2|0.5_4|1.11_1|1.11_2|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.2_2,102.24948875255623,67,67,8
11,0.3_1|0.5_2|0.5_4|1.0_0|1.12_0|1.8_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.13_0|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.4_0,86.05851979345955,130,130,8
12,0.1_2|0.3_2|0.3_4|0.5_1|1.11_1|1.11_2|1.1_0|1.6_0|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.13_0|4.1_1|4.2_1|4.3_1|4.3_2|4.3a_0|4.4_0,73.42143906020557,187,187,8
13,0.1_2|0.3_1|0.3_3|0.4_0|0.5_2|0.5_4|0.6_1|1.0_0|1.11_2|1.7_1|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,63.371356147021544,13,13,8
14,0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|0.6_1|1.11_1|1.13_0|1.14_0|1.15_0|1.7_1|1.8_0|4.11a_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_3|4.3_1,55.248618784530386,31,31,8
