Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.2_0|0.3_2|0.3_3|0.3_4|0.5_1|0.5_3|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11b_2|4.1_2|4.2_2|4.3_1|4.3_2,9922.8,41,41,41
1,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.4_0|0.5_2|0.5_3|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_3|4.11b_2|4.1_1|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,9922.3,46,46,41
2,0.1_1|0.1_2|0.2_0|0.3_1|0.3_4|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,9918.699999999999,10,10,10
3,0.3_1|0.3_4|0.5_2|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_3|4.13_0|4.1_1|4.2_1|4.2_2|4.3a_0,9909.599999999999,101,101,10
4,0.1_1|0.2_0|0.3_3|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.13_0|4.2_1|4.3_1|4.3a_0,9900.499999999998,10,10,10
5,0.2_0|0.3_2|0.4_0|0.5_3|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_3|4.3_1|4.3_2,9889.499999999998,120,120,10
6,0.2_0|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_2|4.11b_2|4.2_2|4.3_1|4.3_2|4.4_0,9880.999999999998,35,35,10
7,0.1_1|0.2_0|0.3_1|0.3_3|0.3_4|0.5_2|0.5_3|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.2_1|4.2_3,9880.999999999998,35,35,10
8,0.1_2|0.3_1|0.5_1|0.5_2|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.3_2|4.4_0,9878.199999999999,63,63,10
9,0.1_2|0.2_0|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11a_1|4.11a_2|4.11b_2|4.13_0|4.1_2|4.2_1|4.3_1|4.3a_0|4.4_0,9872.699999999999,8,8,8
