Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.3_2|0.5_1|0.5_2|1.0_0|1.11_1|1.11_2|1.12_0|1.6_0|1.7_2|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.2_1|4.2_2|4.3_1|4.4_0,9999.05,50,50,50
1,0.1_1|0.1_2|0.3_2|0.5_3|1.0_0|1.11_1|1.11_2|1.12_0|1.15_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.1_1|4.2_1|4.2_2|4.3_1|4.3_2,9998.1,277,277,50
2,0.1_1|0.2_0|0.3_1|0.3_2|0.4_0|0.5_2|0.5_4|1.11_1|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_2|4.0_0|4.11_0|4.11b_1|4.1_1|4.2_1|4.2_2|4.2_3|4.3_1|4.3a_0|4.4_0,9997.15,73,73,50
3,0.1_1|0.1_2|0.2_0|0.3_1|0.3_3|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.12_0|1.7_2|1.8_0|4.0_0|4.1_1|4.3a_0|4.4_0,9996.2,7,7,7
4,0.1_2|0.3_1|0.3_3|0.3_4|0.5_3|0.6_1|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|4.11b_1|4.13_0|4.1_1|4.2_2|4.2_3|4.3_2|4.3a_0,9995.25,42,42,7
5,0.1_1|0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.1_1|4.2_1|4.2_3|4.3_1|4.3_2,9994.3,41,41,7
6,0.3_1|0.3_4|0.4_0|0.5_1|0.5_3|0.6_1|1.0_0|1.11_1|1.11_2|1.13_0|1.14_0|1.6_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.3_2|4.3a_0|4.4_0,9993.35,44,44,7
7,0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|1.0_0|1.11_1|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.7_2|1.8_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2,9992.4,83,83,7
8,0.1_2|0.2_0|0.3_3|0.3_4|0.4_0|0.5_2|0.5_3|1.11_1|1.11_2|1.14_0|1.15_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.3a_0,9991.45,76,76,7
9,0.1_2|0.2_0|0.3_2|0.5_4|0.6_1|1.11_1|1.12_0|1.13_0|1.14_0|1.1_0|1.7_1|1.7_2|4.11a_2|4.1_2|4.3_2|4.4_0,9990.5,187,187,7
10,0.1_2|0.3_2|0.3_3|0.6_1|1.11_2|1.12_0|1.13_0|1.15_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_3|4.11b_2|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3a_0,9989.55,138,138,7
11,0.2_0|0.3_2|0.3_4|0.5_2|0.5_4|1.13_0|1.15_0|1.6_0|1.7_2|1.8_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3a_0,9988.6,234,234,7
12,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.5_1|0.5_2|0.5_4|0.6_1|1.12_0|1.13_0|1.14_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_1|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1,9987.65,21,21,7
13,0.3_2|0.3_3|0.3_4|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.15_0|1.1_0|1.7_1|1.9_0|4.11_0|4.11a_2|4.11b_2|4.13_0|4.2_2|4.3_1|4.3_2,9986.7,11,11,7
14,0.1_1|0.1_2|0.3_2|0.3_3|0.3_4|0.5_1|0.5_4|0.6_1|1.0_0|1.11_1|1.1_0|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.2_1|4.2_2|4.2_3|4.3_1,9985.75,9,9,7
15,0.1_1|0.1_2|0.3_1|0.3_3|0.4_0|0.5_2|0.5_3|0.5_4|1.0_0|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.3_2,9984.8,38,38,7
16,0.1_1|0.3_2|0.4_0|0.5_1|0.5_4|1.0_0|1.13_0|1.15_0|1.6_0|1.7_1|4.11a_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3,9983.85,188,188,7
17,0.1_1|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_2|0.5_4|1.0_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_3|4.11b_2|4.13_0|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,9982.9,15,15,7
18,0.1_1|0.2_0|0.5_1|0.5_2|0.5_3|1.0_0|1.11_2|1.12_0|1.14_0|1.1_0|1.7_2|4.11a_1|4.11b_2|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,9981.95,41,41,7
19,0.1_1|0.1_2|0.3_2|0.3_4|0.4_0|0.5_4|0.6_1|1.11_2|1.12_0|1.14_0|1.15_0|1.1_0|1.7_2|4.11_0|4.11a_3|4.1_1|4.1_2|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,9981.0,78,78,7
20,0.1_2|0.3_1|0.3_4|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.12_0|1.13_0|1.15_0|1.1_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_2|4.11a_3|4.13_0|4.1_1|4.2_1|4.2_3|4.3_1,9980.05,20,20,7
21,0.1_1|0.3_1|0.3_2|0.3_4|0.4_0|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.15_0|4.0_0|4.11a_1|4.11b_1|4.11b_2|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0,9979.1,31,31,7
22,0.1_1|0.3_2|0.5_1|0.5_2|0.6_1|1.0_0|1.11_2|1.13_0|1.14_0|1.6_0|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.3_1|4.3_2|4.4_0,9978.15,19,19,7
23,0.1_1|0.2_0|0.3_3|0.5_2|1.12_0|1.14_0|1.15_0|1.1_0|1.7_2|1.8_0|4.11_0|4.11a_2|4.11a_3|4.11b_2|4.1_2|4.2_1|4.2_3|4.3_1,9977.2,172,172,7
