2022-05-24 05:45:56,086 - INFO - ***********************************************************
2022-05-24 05:45:56,087 - INFO - *** MCMC Helper                                         ***
2022-05-24 05:45:56,087 - INFO - *** Algoritmos de Monte Carlo e Cadeias de Markov 2022/1***
2022-05-24 05:45:56,088 - INFO - *** Aluno: Victor de Almeida Xavier                     ***
2022-05-24 05:45:56,088 - INFO - ***********************************************************
2022-05-24 05:45:56,088 - INFO - *** Terceira Lista de Exercícios                        ***
2022-05-24 05:45:56,088 - INFO - ***********************************************************
2022-05-24 05:45:56,088 - INFO - [INIT]Module:Experiment
2022-05-24 05:45:56,089 - INFO - Experimentos da Questão 4
2022-05-24 05:46:02,767 - INFO - Item:genSamples
2022-05-24 05:46:03,142 - INFO - Probabilidade (p):0.35
2022-05-24 05:46:03,548 - INFO - Número de passos:10
2022-05-24 05:46:03,913 - INFO - Número de execuções:10
2022-05-24 05:46:07,800 - INFO - Plotar resultados? True
2022-05-24 05:47:02,376 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 05:47:53,419 - INFO - [[1, 2]]get_latice2D_transition:[1, 3]
2022-05-24 05:48:54,719 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 05:50:02,037 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 05:50:19,270 - INFO - [[1, 3]]get_latice2D_transition:[1, 4]
2022-05-24 05:50:44,620 - INFO - [[1, 4]]get_latice2D_transition:[1, 4]
2022-05-24 05:50:50,824 - INFO - [[1, 4]]get_latice2D_transition:[1, 4]
2022-05-24 05:51:47,583 - INFO - [[1, 4]]get_latice2D_transition:[1, 3]
2022-05-24 05:52:41,379 - INFO - [[1, 3]]get_latice2D_transition:[1, 2]
2022-05-24 05:52:58,128 - INFO - [[1, 2]]get_latice2D_transition:[2, 2]
2022-05-24 05:53:47,864 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 05:53:56,333 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
2022-05-24 05:54:02,384 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 05:54:09,503 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 05:54:14,857 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 05:54:19,899 - INFO - [[1, 2]]get_latice2D_transition:[1, 3]
2022-05-24 05:54:30,886 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 05:54:30,888 - INFO - [[1, 3]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,888 - INFO - [[1, 4]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,888 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,888 - INFO - [[1, 5]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,889 - INFO - [[1, 5]]get_latice2D_transition:[1, 6]
2022-05-24 05:54:30,889 - INFO - [[1, 6]]get_latice2D_transition:[1, 6]
2022-05-24 05:54:30,889 - INFO - [[1, 6]]get_latice2D_transition:[1, 6]
2022-05-24 05:54:30,889 - INFO - [[1, 6]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,890 - INFO - [[1, 5]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,890 - INFO - [[1, 4]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,890 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,890 - INFO - [[1, 5]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,891 - INFO - [[1, 4]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,891 - INFO - [[1, 4]]get_latice2D_transition:[2, 4]
2022-05-24 05:54:30,891 - INFO - [[2, 4]]get_latice2D_transition:[2, 3]
2022-05-24 05:54:30,891 - INFO - [[2, 3]]get_latice2D_transition:[2, 4]
2022-05-24 05:54:30,892 - INFO - [[2, 4]]get_latice2D_transition:[2, 3]
2022-05-24 05:54:30,892 - INFO - [[2, 3]]get_latice2D_transition:[1, 3]
2022-05-24 05:54:30,892 - INFO - [[1, 3]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,892 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,892 - INFO - [[1, 5]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,893 - INFO - [[1, 5]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,893 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,893 - INFO - [[1, 5]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,893 - INFO - [[1, 4]]get_latice2D_transition:[1, 3]
2022-05-24 05:54:30,894 - INFO - [[1, 3]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,894 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,894 - INFO - [[1, 5]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,894 - INFO - [[1, 5]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,895 - INFO - [[1, 5]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,895 - INFO - [[1, 5]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,895 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 05:54:30,896 - INFO - [[1, 5]]get_latice2D_transition:[1, 4]
2022-05-24 05:54:30,896 - INFO - [[1, 4]]get_latice2D_transition:[1, 4]
