2022-05-24 07:20:17,739 - INFO - ***********************************************************
2022-05-24 07:20:17,740 - INFO - *** MCMC Helper                                         ***
2022-05-24 07:20:17,740 - INFO - *** Algoritmos de Monte Carlo e Cadeias de Markov 2022/1***
2022-05-24 07:20:17,740 - INFO - *** Aluno: Victor de Almeida Xavier                     ***
2022-05-24 07:20:17,740 - INFO - ***********************************************************
2022-05-24 07:20:17,741 - INFO - *** Terceira Lista de Exercícios                        ***
2022-05-24 07:20:17,741 - INFO - ***********************************************************
2022-05-24 07:20:17,741 - INFO - [INIT]Module:Experiment
2022-05-24 07:20:17,741 - INFO - Experimentos da Questão 4
2022-05-24 07:20:20,349 - INFO - Item:dM_t
2022-05-24 07:20:20,349 - INFO - Probabilidade (p):all
2022-05-24 07:20:20,350 - INFO - Número de passos:100
2022-05-24 07:20:20,350 - INFO - Número de execuções:1
2022-05-24 07:20:20,350 - INFO - Plotar resultados? True
2022-05-24 07:20:20,350 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 07:20:20,351 - INFO - [[2, 1]]get_latice2D_transition:[2, 1]
2022-05-24 07:20:20,351 - INFO - [[2, 1]]get_latice2D_transition:[2, 2]
2022-05-24 07:20:20,351 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 07:20:20,351 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,351 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 07:20:20,352 - INFO - [[2, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,352 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,352 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,352 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,352 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,353 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,353 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,353 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,353 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,354 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 07:20:20,354 - INFO - [[2, 1]]get_latice2D_transition:[2, 2]
2022-05-24 07:20:20,354 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 07:20:20,354 - INFO - [[1, 2]]get_latice2D_transition:[1, 3]
2022-05-24 07:20:20,354 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 07:20:20,355 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 07:20:20,355 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 07:20:20,355 - INFO - [[1, 3]]get_latice2D_transition:[1, 2]
2022-05-24 07:20:20,355 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 07:20:20,355 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 07:20:20,356 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 07:20:20,356 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,356 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,356 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 07:20:20,356 - INFO - [[1, 2]]get_latice2D_transition:[2, 2]
2022-05-24 07:20:20,356 - INFO - [[2, 2]]get_latice2D_transition:[2, 1]
2022-05-24 07:20:20,357 - INFO - [[2, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,357 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,357 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,358 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,358 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 07:20:20,358 - INFO - [[2, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,359 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,359 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,359 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,359 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,360 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,360 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,360 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 07:20:20,361 - INFO - [[2, 1]]get_latice2D_transition:[2, 2]
2022-05-24 07:20:20,361 - INFO - [[2, 2]]get_latice2D_transition:[2, 1]
2022-05-24 07:20:20,361 - INFO - [[2, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,361 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 07:20:20,361 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 07:20:20,362 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
