2022-05-24 05:57:37,901 - INFO - ***********************************************************
2022-05-24 05:57:37,902 - INFO - *** MCMC Helper                                         ***
2022-05-24 05:57:37,902 - INFO - *** Algoritmos de Monte Carlo e Cadeias de Markov 2022/1***
2022-05-24 05:57:37,902 - INFO - *** Aluno: Victor de Almeida Xavier                     ***
2022-05-24 05:57:37,902 - INFO - ***********************************************************
2022-05-24 05:57:37,902 - INFO - *** Terceira Lista de Exercícios                        ***
2022-05-24 05:57:37,902 - INFO - ***********************************************************
2022-05-24 05:57:37,902 - INFO - [INIT]Module:Experiment
2022-05-24 05:57:37,903 - INFO - Experimentos da Questão 4
2022-05-24 05:57:41,258 - INFO - Item:genSamples
2022-05-24 05:57:41,258 - INFO - Probabilidade (p):0.35
2022-05-24 05:57:41,258 - INFO - Número de passos:10
2022-05-24 05:57:41,259 - INFO - Número de execuções:10
2022-05-24 05:57:41,259 - INFO - Plotar resultados? True
2022-05-24 05:57:41,260 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 05:57:41,260 - INFO - [[2, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,260 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 05:57:41,260 - INFO - [[2, 1]]get_latice2D_transition:[2, 1]
2022-05-24 05:57:41,261 - INFO - [[2, 1]]get_latice2D_transition:[2, 1]
2022-05-24 05:57:41,261 - INFO - [[2, 1]]get_latice2D_transition:[3, 1]
2022-05-24 05:57:41,261 - INFO - [[3, 1]]get_latice2D_transition:[2, 1]
2022-05-24 05:57:41,261 - INFO - [[2, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,262 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,262 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,262 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,262 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 05:57:41,263 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 05:57:41,263 - INFO - [[1, 2]]get_latice2D_transition:[2, 2]
2022-05-24 05:57:41,263 - INFO - [[2, 2]]get_latice2D_transition:[3, 2]
2022-05-24 05:57:41,263 - INFO - [[3, 2]]get_latice2D_transition:[4, 2]
2022-05-24 05:57:41,264 - INFO - [[4, 2]]get_latice2D_transition:[5, 2]
2022-05-24 05:57:41,264 - INFO - [[5, 2]]get_latice2D_transition:[5, 1]
2022-05-24 05:57:41,264 - INFO - [[5, 1]]get_latice2D_transition:[5, 2]
2022-05-24 05:57:41,264 - INFO - [[5, 2]]get_latice2D_transition:[5, 1]
2022-05-24 05:57:41,265 - INFO - [[5, 1]]get_latice2D_transition:[5, 1]
2022-05-24 05:57:41,265 - INFO - [[5, 1]]get_latice2D_transition:[4, 1]
2022-05-24 05:57:41,265 - INFO - [[4, 1]]get_latice2D_transition:[5, 1]
2022-05-24 05:57:41,266 - INFO - [[5, 1]]get_latice2D_transition:[6, 1]
2022-05-24 05:57:41,266 - INFO - [[6, 1]]get_latice2D_transition:[5, 1]
2022-05-24 05:57:41,266 - INFO - [[5, 1]]get_latice2D_transition:[6, 1]
2022-05-24 05:57:41,266 - INFO - [[6, 1]]get_latice2D_transition:[6, 2]
2022-05-24 05:57:41,267 - INFO - [[6, 2]]get_latice2D_transition:[6, 1]
2022-05-24 05:57:41,267 - INFO - [[6, 1]]get_latice2D_transition:[6, 2]
2022-05-24 05:57:41,267 - INFO - [[6, 2]]get_latice2D_transition:[5, 2]
2022-05-24 05:57:41,268 - INFO - [[5, 2]]get_latice2D_transition:[4, 2]
2022-05-24 05:57:41,268 - INFO - [[4, 2]]get_latice2D_transition:[4, 1]
2022-05-24 05:57:41,268 - INFO - [[4, 1]]get_latice2D_transition:[4, 1]
2022-05-24 05:57:41,268 - INFO - [[4, 1]]get_latice2D_transition:[4, 2]
2022-05-24 05:57:41,269 - INFO - [[4, 2]]get_latice2D_transition:[4, 3]
2022-05-24 05:57:41,269 - INFO - [[4, 3]]get_latice2D_transition:[4, 2]
2022-05-24 05:57:41,269 - INFO - [[4, 2]]get_latice2D_transition:[4, 1]
2022-05-24 05:57:41,270 - INFO - [[4, 1]]get_latice2D_transition:[3, 1]
2022-05-24 05:57:41,270 - INFO - [[3, 1]]get_latice2D_transition:[3, 2]
2022-05-24 05:57:41,270 - INFO - [[3, 2]]get_latice2D_transition:[3, 1]
2022-05-24 05:57:41,270 - INFO - [[3, 1]]get_latice2D_transition:[3, 1]
2022-05-24 05:57:41,271 - INFO - [[3, 1]]get_latice2D_transition:[2, 1]
2022-05-24 05:57:41,271 - INFO - [[2, 1]]get_latice2D_transition:[2, 2]
2022-05-24 05:57:41,271 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 05:57:41,271 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,272 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,272 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,272 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,272 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,272 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 05:57:41,273 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,273 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 05:57:41,273 - INFO - [[1, 2]]get_latice2D_transition:[1, 3]
2022-05-24 05:57:41,273 - INFO - [[1, 3]]get_latice2D_transition:[2, 3]
2022-05-24 05:57:41,273 - INFO - [[2, 3]]get_latice2D_transition:[2, 2]
2022-05-24 05:57:41,273 - INFO - [[2, 2]]get_latice2D_transition:[3, 2]
2022-05-24 05:57:41,273 - INFO - [[3, 2]]get_latice2D_transition:[2, 2]
2022-05-24 05:57:41,274 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 05:57:41,274 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,274 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,274 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 05:57:41,274 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
