2022-05-24 06:33:10,317 - INFO - ***********************************************************
2022-05-24 06:33:10,317 - INFO - *** MCMC Helper                                         ***
2022-05-24 06:33:10,318 - INFO - *** Algoritmos de Monte Carlo e Cadeias de Markov 2022/1***
2022-05-24 06:33:10,318 - INFO - *** Aluno: Victor de Almeida Xavier                     ***
2022-05-24 06:33:10,318 - INFO - ***********************************************************
2022-05-24 06:33:10,318 - INFO - *** Terceira Lista de Exercícios                        ***
2022-05-24 06:33:10,318 - INFO - ***********************************************************
2022-05-24 06:33:10,318 - INFO - [INIT]Module:Experiment
2022-05-24 06:33:10,319 - INFO - Experimentos da Questão 4
2022-05-24 06:33:18,498 - INFO - Item:pi_t
2022-05-24 06:33:18,873 - INFO - Probabilidade (p):0.35
2022-05-24 06:33:20,761 - INFO - Número de passos:100
2022-05-24 06:33:21,174 - INFO - Número de execuções:100
2022-05-24 06:33:22,408 - INFO - Plotar resultados? True
2022-05-24 06:33:29,232 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:33:45,192 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 06:33:51,480 - INFO - [[2, 1]]get_latice2D_transition:[3, 1]
2022-05-24 06:33:54,208 - INFO - [[3, 1]]get_latice2D_transition:[3, 1]
2022-05-24 06:33:57,178 - INFO - [[3, 1]]get_latice2D_transition:[2, 1]
2022-05-24 06:33:58,736 - INFO - [[2, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,920 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,920 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,924 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,924 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,924 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,925 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,925 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 06:34:07,925 - INFO - [[2, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,925 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,925 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,925 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,926 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,926 - INFO - [[1, 2]]get_latice2D_transition:[2, 2]
2022-05-24 06:34:07,926 - INFO - [[2, 2]]get_latice2D_transition:[2, 1]
2022-05-24 06:34:07,926 - INFO - [[2, 1]]get_latice2D_transition:[2, 1]
2022-05-24 06:34:07,926 - INFO - [[2, 1]]get_latice2D_transition:[2, 2]
2022-05-24 06:34:07,926 - INFO - [[2, 2]]get_latice2D_transition:[2, 3]
2022-05-24 06:34:07,926 - INFO - [[2, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,927 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,927 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,927 - INFO - [[1, 3]]get_latice2D_transition:[2, 3]
2022-05-24 06:34:07,927 - INFO - [[2, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,927 - INFO - [[1, 3]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,927 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,927 - INFO - [[1, 2]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,928 - INFO - [[1, 3]]get_latice2D_transition:[2, 3]
2022-05-24 06:34:07,928 - INFO - [[2, 3]]get_latice2D_transition:[2, 2]
2022-05-24 06:34:07,928 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,928 - INFO - [[1, 2]]get_latice2D_transition:[2, 2]
2022-05-24 06:34:07,928 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,928 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,929 - INFO - [[1, 2]]get_latice2D_transition:[2, 2]
2022-05-24 06:34:07,929 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,929 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,929 - INFO - [[1, 2]]get_latice2D_transition:[2, 2]
2022-05-24 06:34:07,929 - INFO - [[2, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,929 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,929 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,930 - INFO - [[1, 1]]get_latice2D_transition:[2, 1]
2022-05-24 06:34:07,930 - INFO - [[2, 1]]get_latice2D_transition:[2, 2]
2022-05-24 06:34:07,930 - INFO - [[2, 2]]get_latice2D_transition:[2, 3]
2022-05-24 06:34:07,930 - INFO - [[2, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,930 - INFO - [[1, 3]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,930 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,930 - INFO - [[1, 2]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,931 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,931 - INFO - [[1, 3]]get_latice2D_transition:[2, 3]
2022-05-24 06:34:07,931 - INFO - [[2, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,931 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,931 - INFO - [[1, 3]]get_latice2D_transition:[1, 4]
2022-05-24 06:34:07,931 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 06:34:07,932 - INFO - [[1, 5]]get_latice2D_transition:[2, 5]
2022-05-24 06:34:07,932 - INFO - [[2, 5]]get_latice2D_transition:[2, 4]
2022-05-24 06:34:07,932 - INFO - [[2, 4]]get_latice2D_transition:[1, 4]
2022-05-24 06:34:07,932 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 06:34:07,932 - INFO - [[1, 5]]get_latice2D_transition:[1, 6]
2022-05-24 06:34:07,932 - INFO - [[1, 6]]get_latice2D_transition:[1, 6]
2022-05-24 06:34:07,932 - INFO - [[1, 6]]get_latice2D_transition:[1, 6]
2022-05-24 06:34:07,933 - INFO - [[1, 6]]get_latice2D_transition:[1, 6]
2022-05-24 06:34:07,933 - INFO - [[1, 6]]get_latice2D_transition:[1, 7]
2022-05-24 06:34:07,933 - INFO - [[1, 7]]get_latice2D_transition:[2, 7]
2022-05-24 06:34:07,933 - INFO - [[2, 7]]get_latice2D_transition:[2, 6]
2022-05-24 06:34:07,933 - INFO - [[2, 6]]get_latice2D_transition:[2, 5]
2022-05-24 06:34:07,934 - INFO - [[2, 5]]get_latice2D_transition:[1, 5]
2022-05-24 06:34:07,934 - INFO - [[1, 5]]get_latice2D_transition:[2, 5]
2022-05-24 06:34:07,934 - INFO - [[2, 5]]get_latice2D_transition:[1, 5]
2022-05-24 06:34:07,934 - INFO - [[1, 5]]get_latice2D_transition:[1, 6]
2022-05-24 06:34:07,934 - INFO - [[1, 6]]get_latice2D_transition:[1, 7]
2022-05-24 06:34:07,934 - INFO - [[1, 7]]get_latice2D_transition:[1, 7]
2022-05-24 06:34:07,934 - INFO - [[1, 7]]get_latice2D_transition:[1, 8]
2022-05-24 06:34:07,935 - INFO - [[1, 8]]get_latice2D_transition:[1, 9]
2022-05-24 06:34:07,935 - INFO - [[1, 9]]get_latice2D_transition:[1, 10]
2022-05-24 06:34:07,935 - INFO - [[1, 10]]get_latice2D_transition:[1, 11]
2022-05-24 06:34:07,935 - INFO - [[1, 11]]get_latice2D_transition:[1, 11]
2022-05-24 06:34:07,935 - INFO - [[1, 11]]get_latice2D_transition:[1, 10]
2022-05-24 06:34:07,935 - INFO - [[1, 10]]get_latice2D_transition:[1, 9]
2022-05-24 06:34:07,936 - INFO - [[1, 9]]get_latice2D_transition:[1, 8]
2022-05-24 06:34:07,936 - INFO - [[1, 8]]get_latice2D_transition:[1, 8]
2022-05-24 06:34:07,936 - INFO - [[1, 8]]get_latice2D_transition:[1, 7]
2022-05-24 06:34:07,936 - INFO - [[1, 7]]get_latice2D_transition:[1, 8]
2022-05-24 06:34:07,936 - INFO - [[1, 8]]get_latice2D_transition:[1, 7]
2022-05-24 06:34:07,936 - INFO - [[1, 7]]get_latice2D_transition:[1, 7]
2022-05-24 06:34:07,937 - INFO - [[1, 7]]get_latice2D_transition:[1, 6]
2022-05-24 06:34:07,937 - INFO - [[1, 6]]get_latice2D_transition:[1, 5]
2022-05-24 06:34:07,937 - INFO - [[1, 5]]get_latice2D_transition:[1, 4]
2022-05-24 06:34:07,937 - INFO - [[1, 4]]get_latice2D_transition:[2, 4]
2022-05-24 06:34:07,937 - INFO - [[2, 4]]get_latice2D_transition:[2, 5]
2022-05-24 06:34:07,938 - INFO - [[2, 5]]get_latice2D_transition:[3, 5]
2022-05-24 06:34:07,938 - INFO - [[3, 5]]get_latice2D_transition:[2, 5]
2022-05-24 06:34:07,938 - INFO - [[2, 5]]get_latice2D_transition:[2, 4]
2022-05-24 06:34:07,938 - INFO - [[2, 4]]get_latice2D_transition:[1, 4]
2022-05-24 06:34:07,938 - INFO - [[1, 4]]get_latice2D_transition:[1, 5]
2022-05-24 06:34:07,938 - INFO - [[1, 5]]get_latice2D_transition:[1, 4]
2022-05-24 06:34:07,939 - INFO - [[1, 4]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,939 - INFO - [[1, 3]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,939 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,939 - INFO - [[1, 2]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,939 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,939 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,939 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,940 - INFO - [[1, 3]]get_latice2D_transition:[1, 4]
2022-05-24 06:34:07,940 - INFO - [[1, 4]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,940 - INFO - [[1, 3]]get_latice2D_transition:[1, 4]
2022-05-24 06:34:07,940 - INFO - [[1, 4]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,940 - INFO - [[1, 3]]get_latice2D_transition:[1, 3]
2022-05-24 06:34:07,940 - INFO - [[1, 3]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,940 - INFO - [[1, 2]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,941 - INFO - [[1, 1]]get_latice2D_transition:[1, 1]
2022-05-24 06:34:07,941 - INFO - [[1, 1]]get_latice2D_transition:[1, 2]
2022-05-24 06:34:07,941 - INFO - [[1, 2]]get_latice2D_transition:[1, 2]
