Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.3_3|0.4_0|0.5_4|0.6_1|1.11_1|1.14_0|1.7_1|1.9_0|4.11a_2|4.1_2|4.2_1|4.3_1|4.3_2,9000.0,128,128,128
1,0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.6_1|1.0_0|1.12_0|1.14_0|1.1_0|1.6_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_2|4.1_1|4.2_1|4.2_2|4.2_3|4.4_0,8100.000000000001,9,9,9
2,0.1_2|0.2_0|0.3_2|0.4_0|0.5_1|0.5_2|0.5_3|1.0_0|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_2|4.11_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2,7290.000000000001,57,57,9
3,0.3_2|0.3_4|0.4_0|0.5_2|0.5_3|1.0_0|1.15_0|1.1_0|1.6_0|1.7_1|1.9_0|4.11a_3|4.11b_2|4.13_0|4.2_2|4.2_3|4.3_1|4.3_2|4.4_0,6561.0,66,66,9
4,0.1_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_4|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.7_2|4.11_0|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_3|4.3_2|4.3a_0|4.4_0,5904.900000000001,37,37,9
5,0.1_1|0.3_2|1.11_2|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11a_1|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_1|4.3_1|4.3_2,5314.410000000001,409,409,9
6,0.1_1|0.1_2|0.2_0|0.3_1|0.3_4|0.5_4|0.6_1|1.13_0|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0,4782.969000000001,51,51,9
7,0.1_2|0.3_3|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.2_2|4.2_3|4.3_1|4.3a_0|4.4_0,4304.672100000001,21,21,9
8,0.1_2|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|0.5_4|1.0_0|1.11_1|1.14_0|1.15_0|1.7_1|4.11_0|4.11a_2|4.13_0|4.2_1|4.2_2,3874.204890000001,55,55,9
9,0.2_0|0.4_0|0.5_1|0.5_2|1.11_2|1.15_0|1.1_0|1.8_0|1.9_0|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_2|4.3_2,3486.784401000001,271,271,9
10,0.1_1|0.1_2|0.3_3|0.4_0|0.5_3|1.11_1|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.8_0|4.0_0|4.11a_3|4.11b_1|4.13_0|4.1_1|4.2_2|4.2_3|4.3_1|4.3a_0|4.4_0,3138.105960900001,68,68,9
11,0.1_1|0.2_0|0.3_4|0.5_1|0.6_1|1.0_0|1.11_1|1.11_2|1.15_0|1.1_0|1.6_0|1.8_0|1.9_0|4.0_0|4.11a_1|4.11b_1|4.13_0|4.1_2|4.2_3|4.4_0,2824.295364810001,42,42,9
12,0.1_2|0.2_0|0.3_2|0.3_3|0.5_1|0.5_3|0.5_4|1.0_0|1.11_1|1.13_0|1.14_0|1.15_0|1.7_1|1.7_2|1.8_0|4.11a_2|4.11b_2|4.3_2|4.3a_0,2541.8658283290006,95,95,9
13,0.3_2|0.3_3|0.5_2|0.5_3|0.5_4|0.6_1|1.12_0|1.6_0|1.7_1|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.1_2|4.2_3|4.3_2|4.4_0,2287.679245496101,11,11,9
14,0.1_1|0.3_2|0.3_4|0.4_0|0.5_1|0.5_3|0.5_4|1.11_1|1.11_2|1.14_0|1.7_2|4.0_0|4.11_0|4.11a_1|4.11a_2|4.13_0|4.1_1|4.2_1|4.2_3|4.3_1,2058.911320946491,99,99,9
15,0.1_1|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_2|1.9_0|4.0_0|4.11a_1|4.11a_3|4.11b_1|4.13_0|4.1_1|4.2_3|4.3_1|4.3_2,1853.0201888518416,28,28,9
16,0.2_0|0.3_4|0.5_2|0.5_3|1.11_1|1.11_2|1.13_0|1.14_0|1.15_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.3_1|4.3a_0|4.4_0,1667.7181699666576,121,121,9
17,0.1_2|0.3_3|0.3_4|0.5_1|0.5_3|0.6_1|1.12_0|1.15_0|1.1_0|1.8_0|4.11_0|4.11a_3|4.1_1|4.2_3|4.3a_0,1500.9463529699917,35,35,9
18,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.4_0|0.5_1|0.5_2|0.5_4|0.6_1|1.12_0|1.13_0|1.1_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_1|4.2_2|4.4_0,1350.851717672993,7,7,7
19,0.1_1|0.2_0|0.3_1|0.3_3|0.3_4|0.5_1|0.5_2|0.5_4|1.11_1|1.12_0|1.13_0|1.6_0|1.7_2|1.8_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3a_0|4.4_0,1215.7665459056934,29,29,7
20,0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|1.11_2|1.12_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.13_0|4.3_2|4.4_0,1094.1898913151242,75,75,7
21,0.1_2|0.2_0|0.3_3|0.3_4|0.5_2|1.0_0|1.11_1|1.11_2|1.13_0|1.1_0|1.7_1|1.7_2|4.0_0|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_3|4.3_2|4.4_0,984.7709021836118,70,70,7
22,0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.11_1|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.3_1|4.3a_0,886.2938119652507,11,11,7
23,0.1_1|0.3_3|0.4_0|0.5_1|0.5_2|1.15_0|1.8_0|4.0_0|4.11a_1|4.11a_3|4.11b_1|4.1_2|4.2_3|4.3_1|4.3_2,797.6644307687255,57,57,7
24,0.1_1|0.1_2|0.3_1|0.3_3|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.14_0|1.6_0|1.7_1|1.9_0|4.11_0|4.11a_3|4.11b_1|4.1_1|4.1_2|4.2_1|4.2_3|4.3_1,717.897987691853,10,10,7
25,0.1_1|0.1_2|0.3_2|0.4_0|0.5_2|0.5_4|1.11_1|1.12_0|1.1_0|1.6_0|1.7_2|1.9_0|4.11a_2|4.11a_3|4.11b_1|4.1_2|4.2_1|4.2_3|4.3_1|4.3a_0|4.4_0,646.1081889226678,120,10,7
26,0.3_1|0.3_4|0.4_0|0.5_2|0.6_1|1.13_0|1.14_0|1.15_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.1_1|4.2_1|4.3_1|4.3a_0|4.4_0,581.4973700304009,94,94,7
27,0.1_1|0.3_1|0.3_3|0.3_4|0.5_1|1.11_1|1.12_0|1.14_0|1.15_0|1.6_0|1.7_1|1.9_0|4.11b_2|4.1_1|4.2_3|4.4_0,523.3476330273609,266,94,7
28,0.1_1|0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_2|0.5_3|1.11_1|1.11_2|1.13_0|1.14_0|1.15_0|1.6_0|1.8_0|1.9_0|4.0_0|4.11a_3|4.11b_1|4.1_1|4.2_1|4.2_3|4.3_2,471.01286972462486,164,94,7
29,0.1_1|0.3_3|0.3_4|0.5_1|0.5_3|0.6_1|1.0_0|1.11_1|1.11_2|1.14_0|1.15_0|1.1_0|1.6_0|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.1_1|4.2_2,423.91158275216236,25,25,7
30,0.1_2|0.2_0|0.3_3|0.4_0|0.6_1|1.0_0|1.11_2|1.14_0|1.15_0|1.1_0|1.7_2|4.0_0|4.11a_1|4.11a_2|4.11b_1|4.1_2|4.2_2|4.3a_0|4.4_0,381.5204244769461,47,47,7
31,0.1_1|0.2_0|0.3_1|0.3_2|0.4_0|0.5_1|0.5_4|1.12_0|1.13_0|1.15_0|1.6_0|1.9_0|4.0_0|4.11_0|4.11a_3|4.1_1|4.2_3|4.3_1|4.3_2|4.4_0,343.3683820292515,101,47,7
32,0.1_1|0.1_2|0.3_2|0.3_3|0.3_4|0.5_3|0.5_4|0.6_1|1.0_0|1.12_0|1.6_0|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_3|4.3a_0|4.4_0,309.03154382632636,7,7,7
33,0.1_2|0.3_1|0.3_2|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.8_0|4.0_0|4.11a_3|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.4_0,278.1283894436937,60,60,7
34,0.1_2|0.3_1|0.3_2|0.3_4|0.5_4|1.0_0|1.11_2|1.14_0|1.7_1|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.3_1|4.3_2|4.3a_0|4.4_0,250.31555049932436,214,60,7
35,0.3_2|0.3_3|0.5_3|1.11_1|1.13_0|1.14_0|1.15_0|1.7_1|1.7_2|1.8_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,225.28399544939197,191,191,7
36,0.3_1|0.3_2|0.3_4|0.5_1|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.15_0|1.1_0|1.6_0|1.9_0|4.11_0|4.11a_3|4.11b_1|4.1_2|4.2_1|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,202.75559590445275,41,41,7
