Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.2_0|0.3_4|0.4_0|0.5_3|0.5_4|1.0_0|1.11_2|1.14_0|1.15_0|1.1_0|1.6_0|1.7_2|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0,6158.270776641571,112,112,112
1,0.1_2|0.2_0|0.3_1|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.3_1|4.3_2|4.3a_0|4.4_0,5028.281418489414,10,10,10
2,0.1_1|0.1_2|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|0.6_1|1.11_1|1.11_2|1.13_0|1.14_0|1.7_2|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.3_1|4.3_2,4449.061730126365,25,25,10
3,0.1_1|0.1_2|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_1|1.11_2|1.12_0|1.14_0|1.15_0|1.7_1|1.7_2|1.9_0|4.11a_3|4.11b_1|4.1_1|4.2_1|4.3_2|4.3a_0,4084.1429487023024,20,20,10
4,0.3_1|0.3_2|0.3_4|0.5_1|0.5_2|0.5_4|1.11_2|1.13_0|1.1_0|1.7_1|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.13_0|4.1_1|4.2_3|4.3_1|4.3a_0|4.4_0,3827.6288258820373,21,21,10
5,0.1_1|0.3_1|0.3_2|0.3_3|0.3_4|0.5_3|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.15_0|1.1_0|4.11a_2|4.11b_2|4.1_1|4.1_2|4.2_2|4.3_2|4.3a_0,3634.620163062334,66,66,10
6,0.3_1|0.3_2|0.5_2|1.0_0|1.11_2|1.12_0|1.13_0|1.1_0|1.6_0|1.7_1|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_2|4.1_2|4.2_2|4.3_2|4.3a_0|4.4_0,3482.503603691238,144,144,10
7,0.1_2|0.2_0|0.3_2|0.3_3|0.3_4|0.4_0|0.5_4|1.11_2|1.12_0|1.15_0|1.1_0|1.6_0|1.7_2|1.9_0|4.0_0|4.11a_1|4.11a_3|4.1_1|4.1_2|4.3_1|4.3_2|4.3a_0|4.4_0,3358.519859369465,123,123,10
8,0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.13_0|1.15_0|1.7_1|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3,3254.8623095837847,11,11,10
9,0.1_1|0.1_2|0.3_1|0.3_2|0.4_0|0.5_1|0.5_2|0.6_1|1.11_1|1.12_0|1.6_0|1.7_1|1.8_0|1.9_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.3_1|4.3a_0|4.4_0,3166.4550859927226,37,37,10
10,0.2_0|0.3_4|0.4_0|0.5_2|0.5_4|1.11_1|1.11_2|1.12_0|1.14_0|1.15_0|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.2_1|4.2_3|4.3_1|4.4_0,3089.8376620734493,185,185,10
11,0.1_2|0.2_0|0.3_1|0.3_3|0.3_4|1.0_0|1.11_1|1.11_2|1.12_0|1.14_0|1.1_0|1.6_0|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2|4.4_0,3022.5593964250993,135,135,10
12,0.2_0|0.3_2|0.3_3|0.4_0|0.5_1|0.5_3|0.5_4|1.11_1|1.13_0|1.6_0|1.8_0|4.0_0|4.11a_2|4.11b_1|4.11b_2|4.2_3|4.3_1|4.4_0,2962.8298799717386,54,54,10
13,0.1_2|0.3_1|0.3_3|0.4_0|0.5_1|0.5_2|1.0_0|1.11_2|1.12_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.2_1|4.2_3|4.3a_0,2909.306573560749,52,52,10
14,0.3_3|0.4_0|0.5_1|0.5_2|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.1_0|1.6_0|1.7_2|1.8_0|4.11_0|4.11b_2|4.13_0|4.1_1|4.2_2|4.2_3|4.3_1|4.3_2|4.4_0,2860.9603182242695,17,17,10
15,0.1_1|0.3_1|0.3_3|0.4_0|0.5_1|0.5_2|0.6_1|1.0_0|1.14_0|1.1_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_2|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3,2816.9871006820485,10,10,10
