Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.3_1|0.3_2|0.3_3|0.4_0|0.5_1|0.5_3|1.0_0|1.11_2|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.8_0|4.11_0|4.13_0|4.2_3|4.4_0,6158.270776641571,50,50,50
1,0.1_1|0.1_2|0.3_2|0.3_4|0.4_0|0.5_2|1.0_0|1.13_0|1.14_0|1.1_0|1.6_0|1.7_2|4.0_0|4.11a_1|4.11a_3|4.13_0|4.1_2|4.2_2|4.3_2|4.3a_0|4.4_0,5028.281418489414,128,128,50
2,0.1_2|0.3_1|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.2_1|4.2_2|4.3_2|4.3a_0,4449.061730126365,9,9,9
3,0.3_2|0.3_3|0.3_4|0.5_1|0.5_3|0.6_1|1.11_1|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.3_1|4.3_2|4.3a_0,4084.1429487023024,22,22,9
4,0.1_2|0.2_0|0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.15_0|1.7_2|4.0_0|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3a_0|4.4_0,3827.6288258820373,5,5,5
5,0.1_2|0.2_0|0.3_1|0.3_2|0.5_2|0.5_3|1.0_0|1.13_0|1.6_0|1.7_1|1.8_0|4.11b_1|4.11b_2|4.13_0|4.2_1|4.3_2,3634.620163062334,181,181,5
6,0.1_1|0.3_1|0.3_2|0.3_4|0.4_0|0.5_1|1.0_0|1.12_0|1.14_0|1.15_0|1.1_0|1.8_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.13_0|4.2_1|4.2_2|4.4_0,3482.503603691238,158,158,5
7,0.1_1|0.1_2|0.2_0|0.3_2|0.3_4|0.4_0|0.5_2|0.6_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_3|4.3_2|4.4_0,3358.519859369465,69,69,5
8,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.5_2|0.5_3|0.6_1|1.11_1|1.12_0|1.14_0|1.6_0|1.8_0|4.11_0|4.11a_2|4.11b_2|4.2_1|4.2_3|4.3a_0|4.4_0,3254.8623095837847,20,20,5
9,0.1_1|0.2_0|0.3_2|0.5_2|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.14_0|1.1_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_2|4.11b_1|4.11b_2|4.1_2|4.2_1|4.2_2|4.3_1|4.3a_0,3166.4550859927226,21,21,5
10,0.1_1|0.3_4|0.5_3|0.5_4|1.13_0|1.7_2|1.8_0|1.9_0|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_3|4.3_2|4.3a_0,3089.8376620734493,227,227,5
11,0.1_1|0.2_0|0.3_2|0.3_4|0.4_0|0.5_3|0.5_4|1.12_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.3_2|4.3a_0|4.4_0,3022.5593964250993,93,93,5
12,0.1_1|0.2_0|0.3_3|0.5_3|0.5_4|1.0_0|1.11_1|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.9_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.2_1|4.3_1|4.3a_0|4.4_0,2962.8298799717386,49,49,5
13,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.5_1|0.5_4|1.11_1|1.11_2|1.13_0|1.1_0|1.6_0|1.7_1|4.0_0|4.11b_1|4.1_1|4.1_2|4.3_1|4.3a_0|4.4_0,2909.306573560749,37,37,5
14,0.2_0|0.3_2|0.3_4|0.4_0|0.5_1|0.5_3|0.6_1|1.12_0|1.15_0|1.6_0|1.7_1|1.8_0|4.11_0|4.11a_2|4.11a_3|4.3_1|4.3_2,2860.9603182242695,141,141,5
15,0.1_1|0.3_2|0.5_1|0.5_2|0.5_3|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.8_0|1.9_0|4.0_0|4.11a_3|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_3|4.3_2|4.4_0,2816.9871006820485,23,23,5
16,0.1_1|0.2_0|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|1.13_0|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.1_1|4.1_2|4.2_1|4.4_0,2776.7483892459236,21,21,5
17,0.1_2|0.2_0|0.3_1|0.3_2|0.3_4|0.5_1|0.5_3|0.5_4|1.0_0|1.14_0|1.6_0|1.9_0|4.0_0|4.11a_1|4.11b_1|4.11b_2|4.1_1|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0,2739.7297194646894,69,69,5
18,0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|0.5_4|1.11_2|1.12_0|1.1_0|1.6_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.1_1|4.2_1|4.2_2|4.4_0,2705.511282119949,40,40,5
19,0.1_2|0.3_2|0.3_3|0.4_0|0.5_1|0.5_3|0.6_1|1.12_0|1.13_0|1.6_0|1.7_2|1.9_0|4.11_0|4.11a_1|4.11b_1|4.13_0|4.1_2|4.2_2|4.3a_0,2673.746609401416,45,45,5
20,0.3_2|0.3_3|0.3_4|0.5_4|0.6_1|1.11_1|1.12_0|1.13_0|1.1_0|1.7_2|1.8_0|4.11a_1|4.11a_2|4.11a_3|4.1_1|4.1_2|4.2_1|4.2_3|4.3_2|4.3a_0|4.4_0,2644.146850095904,49,49,5
21,0.1_1|0.1_2|0.2_0|0.3_4|0.5_4|0.6_1|1.0_0|1.12_0|1.14_0|1.6_0|1.8_0|4.11a_1|4.11a_3|4.11b_1|4.13_0|4.1_2|4.3_2|4.3a_0,2616.468980614023,94,94,5
22,0.1_1|0.3_1|0.3_2|0.5_1|0.5_4|1.11_1|1.11_2|1.15_0|1.1_0|1.6_0|1.7_1|1.8_0|4.11_0|4.13_0|4.1_2|4.2_1|4.2_3|4.3_1|4.4_0,2590.5068382218506,105,105,5
23,0.1_1|0.1_2|0.2_0|0.3_3|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|1.0_0|1.15_0|1.1_0|1.6_0|1.7_1|1.8_0|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.3_2|4.3a_0,2566.0842111982297,16,16,5
24,0.2_0|0.3_2|0.3_3|0.5_4|0.6_1|1.0_0|1.11_1|1.12_0|1.13_0|1.1_0|1.6_0|1.7_1|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_2,2543.0494504688895,32,32,5
25,0.1_2|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.13_0|1.15_0|1.1_0|1.7_1|1.8_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.2_1|4.2_3|4.3_1|4.4_0,2521.2712218998936,26,26,5
26,0.1_1|0.2_0|0.3_1|0.3_2|0.3_3|0.4_0|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.12_0|1.13_0|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.1_2|4.3a_0|4.4_0,2500.6351243386366,9,9,5
