Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|0.6_1|1.11_1|1.13_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,5263.1578947368425,10,10,10
1,0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_2|0.5_4|1.11_1|1.15_0|1.1_0|1.6_0|1.7_1|1.9_0|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.2_1|4.2_3|4.3a_0|4.4_0,3571.4285714285716,21,21,10
2,0.1_2|0.2_0|0.3_1|0.3_3|0.3_4|0.5_1|0.5_2|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.15_0|1.7_2|1.9_0|4.0_0|4.11a_3|4.13_0|4.1_1|4.1_2|4.2_2|4.3_2|4.3a_0,2702.7027027027025,12,12,10
3,0.1_1|0.1_2|0.3_1|0.3_2|0.3_4|0.5_1|0.6_1|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,2173.913043478261,112,112,10
4,0.1_1|0.1_2|0.2_0|0.3_2|0.3_3|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.13_0|1.1_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.2_2|4.2_3|4.3_1,1818.1818181818182,7,7,7
5,0.1_2|0.2_0|0.3_2|0.3_3|0.3_4|0.5_2|0.5_3|0.5_4|0.6_1|1.11_1|1.12_0|1.7_1|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.13_0|4.2_1|4.2_2,1562.5,22,22,7
6,0.1_2|0.2_0|0.3_1|0.3_4|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.14_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.3_1|4.3_2,1369.86301369863,18,18,7
7,0.1_1|0.2_0|0.3_1|0.3_2|0.6_1|1.11_2|1.15_0|1.6_0|1.7_2|1.8_0|1.9_0|4.11a_2|4.1_1|4.1_2|4.2_3|4.3_1|4.3_2,1219.5121951219514,421,18,7
8,0.2_0|0.3_3|0.3_4|0.4_0|0.5_2|0.5_3|1.0_0|1.7_1|1.7_2|1.8_0|4.11_0|4.11a_2|4.11a_3|4.13_0|4.1_1|4.2_2|4.3_1|4.3a_0|4.4_0,1098.901098901099,38,38,7
9,0.1_2|0.3_2|0.3_3|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.14_0|1.6_0|1.7_1|1.8_0|4.11_0|4.11a_1|4.11b_1|4.1_1|4.2_1|4.3a_0|4.4_0,1000.0,16,16,7
10,0.1_1|0.1_2|0.3_1|0.3_2|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.11_2|1.14_0|1.15_0|1.1_0|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_2|4.1_1|4.1_2|4.2_2|4.3_1,917.4311926605504,30,30,7
11,0.3_1|0.3_4|0.5_3|0.5_4|1.0_0|1.11_2|1.12_0|1.1_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.13_0|4.1_1|4.2_1|4.4_0,847.457627118644,90,90,7
12,0.1_1|0.1_2|0.3_1|0.3_2|0.3_3|0.5_2|0.5_3|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_2|4.3_1|4.3_2|4.3a_0,787.4015748031495,22,22,7
13,0.3_1|0.3_3|0.3_4|0.4_0|0.5_3|1.6_0|1.8_0|4.11_0|4.11a_1|4.11a_3|4.1_1|4.1_2|4.4_0,735.2941176470589,251,251,7
14,0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|1.13_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.1_2|4.2_3|4.3_2|4.4_0,689.6551724137931,96,96,7
15,0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_3|0.5_4|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.6_0|1.7_1|1.7_2|1.8_0|4.11_0|4.11a_1|4.11b_1|4.13_0|4.3a_0,649.3506493506493,105,105,7
16,0.3_2|0.3_4|0.5_1|0.5_2|1.11_1|1.13_0|4.11_0|4.11a_2|4.13_0|4.2_3|4.3_1|4.3_2|4.3a_0,613.4969325153374,198,198,7
17,0.1_1|0.2_0|0.3_2|0.3_4|0.5_3|1.12_0|1.9_0|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1,581.3953488372093,336,336,7
18,0.3_1|0.4_0|0.6_1|1.11_1|1.11_2|1.13_0|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_2|4.11b_1|4.1_2|4.2_2|4.3_1,552.4861878453038,290,290,7
19,0.1_1|0.2_0|0.3_1|0.5_3|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.1_0|1.6_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11a_2|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_1|4.3_1|4.3_2|4.3a_0|4.4_0,526.3157894736842,91,91,7
20,0.1_1|0.2_0|0.3_3|0.4_0|0.5_1|0.5_4|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.2_1|4.3_1,502.5125628140703,62,62,7
21,0.1_1|0.3_2|0.3_3|0.4_0|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.11_2|1.14_0|1.15_0|4.0_0|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_2|4.3_2|4.3a_0|4.4_0,480.7692307692308,19,19,7
22,0.1_2|0.2_0|0.3_1|0.5_1|0.5_2|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.7_2|1.8_0|4.11_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,460.82949308755764,9,9,7
23,0.3_1|0.3_3|0.5_2|0.5_4|0.6_1|1.0_0|1.12_0|1.13_0|1.7_1|1.7_2|4.11a_1|4.11b_1|4.11b_2|4.1_1,442.4778761061947,42,42,7
24,0.3_1|0.3_2|0.3_3|0.4_0|1.0_0|1.12_0|1.13_0|1.1_0|1.7_2|4.11_0|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_2|4.3_1|4.3_2|4.3a_0,425.531914893617,198,198,7
25,0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.5_1|0.5_2|0.5_4|0.6_1|1.11_1|1.11_2|1.13_0|1.1_0|1.6_0|1.7_1|4.11a_2|4.11b_2|4.1_1|4.2_1|4.2_2|4.3a_0|4.4_0,409.83606557377044,10,10,7
26,0.1_1|0.1_2|0.3_2|0.3_3|0.4_0|0.5_2|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.15_0|1.1_0|1.7_1|1.7_2|4.0_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_2|4.3_2|4.3a_0|4.4_0,395.25691699604744,6,6,6
27,0.1_2|0.3_1|0.3_4|1.0_0|1.11_1|1.12_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.4_0,381.6793893129771,250,6,6
28,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|1.0_0|1.11_2|1.12_0|1.14_0|1.15_0|1.7_1|1.8_0|4.0_0|4.11_0|4.11a_3,369.00369003690037,59,59,6
