Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.3_3|0.4_0|0.5_3|0.5_4|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.8_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_3|4.3_1|4.3_2,928.7,100,100,100
1,0.1_1|0.3_1|0.3_4|0.4_0|0.5_3|1.11_1|1.14_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11a_3|4.1_1|4.1_2|4.2_3|4.3_2,884.0,547,547,100
2,0.1_2|0.3_1|0.5_4|0.6_1|1.12_0|1.7_1|1.7_2|4.11a_1|4.11a_3|4.13_0|4.2_1|4.2_3,858.2,289,289,100
3,0.1_1|0.3_1|0.3_3|0.3_4|0.5_2|0.5_4|0.6_1|1.0_0|1.14_0|1.15_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_3|4.11b_2|4.13_0|4.1_1|4.2_1|4.2_3|4.4_0,830.5,12,12,12
4,0.1_1|0.2_0|0.3_3|0.5_2|0.5_4|1.11_1|1.13_0|1.14_0|1.15_0|1.6_0|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.2_1|4.2_2|4.3a_0|4.4_0,824.3,74,74,12
5,0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.7_1|4.11a_2|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3a_0,818.0999999999999,12,12,12
6,0.1_1|0.3_3|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|0.6_1|1.1_0|1.7_2|1.9_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,817.5999999999999,7,7,7
7,0.1_1|0.1_2|0.3_3|0.3_4|0.5_3|0.5_4|1.11_1|1.11_2|1.12_0|1.13_0|1.15_0|1.7_2|1.9_0|4.11a_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.3_1,803.3999999999999,149,149,7
8,0.1_2|0.2_0|0.3_1|0.4_0|0.5_2|0.5_3|1.12_0|1.13_0|1.14_0|1.6_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_2|4.11a_3|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2,803.1999999999998,147,147,7
9,0.1_1|0.1_2|0.3_1|0.3_2|0.3_4|0.4_0|0.5_1|0.5_2|0.6_1|1.11_2|1.1_0|1.6_0|1.7_1|1.8_0|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.3_1,792.7999999999998,43,43,7
10,0.1_2|0.2_0|0.3_1|0.5_3|0.5_4|1.11_2|1.14_0|1.15_0|1.7_1|1.8_0|4.0_0|4.11b_1|4.11b_2|4.1_1|4.2_2|4.4_0,773.7999999999998,233,233,7
11,0.3_3|0.4_0|0.5_3|0.5_4|1.11_1|1.13_0|1.14_0|1.1_0|1.7_1|1.7_2|1.9_0|4.11a_1|4.11a_2|4.13_0|4.1_2|4.2_3|4.3a_0,764.7999999999998,143,143,7
12,0.1_1|0.3_1|0.3_3|0.5_1|0.5_2|1.0_0|1.11_1|1.11_2|1.12_0|1.14_0|1.1_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_2|4.1_2|4.2_2|4.4_0,753.9999999999999,35,35,7
