Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.12_0|1.1_0|1.7_1|1.8_0|4.11_0|4.11a_2|4.11b_2|4.1_2|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,9500.0,16,16,16
1,0.2_0|0.5_3|1.0_0|1.11_1|1.13_0|1.14_0|1.6_0|1.7_2|1.8_0|1.9_0|4.11a_3|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,9025.0,248,248,16
2,0.1_2|0.2_0|0.3_1|0.3_3|0.5_1|0.5_2|0.5_3|1.11_1|1.12_0|1.14_0|1.15_0|1.7_1|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.2_1|4.2_3,8573.749999999998,52,52,16
3,0.1_1|0.1_2|0.2_0|0.3_2|0.3_3|0.3_4|0.4_0|0.5_2|0.5_4|0.6_1|1.11_1|1.11_2|1.14_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.3a_0|4.4_0,8145.062499999999,9,9,9
4,0.1_1|0.3_1|0.3_2|0.3_3|0.4_0|0.5_3|0.5_4|0.6_1|1.11_2|1.12_0|1.13_0|1.15_0|1.6_0|1.7_1|1.9_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,7737.809374999998,30,30,9
5,0.1_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.6_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.7_2|1.8_0|1.9_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_2|4.4_0,7350.918906249998,20,20,9
6,0.3_2|0.3_4|0.4_0|0.5_4|1.11_1|1.11_2|1.13_0|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.11a_2|4.11b_2|4.13_0|4.1_2|4.2_3|4.3_2|4.3a_0,6983.372960937497,350,350,9
7,0.1_1|0.1_2|0.2_0|0.3_2|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.6_1|1.11_1|1.11_2|1.13_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_3|4.1_1|4.1_2|4.2_3|4.3_1|4.4_0,6634.2043128906225,18,18,9
8,0.1_1|0.3_2|0.4_0|0.5_1|0.5_2|0.5_3|0.6_1|1.12_0|1.15_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.1_1|4.1_2|4.2_1|4.2_2|4.3a_0,6302.494097246091,35,35,9
9,0.1_1|0.1_2|0.2_0|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.1_0|1.8_0|1.9_0|4.0_0|4.11_0|4.11b_2|4.13_0|4.1_1|4.2_1|4.3_1|4.3_2|4.3a_0|4.4_0,5987.369392383786,5,5,5
10,0.1_1|0.2_0|0.3_3|0.3_4|0.4_0|0.5_1|0.6_1|1.11_1|1.11_2|1.13_0|1.15_0|1.6_0|4.0_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_3,5688.000922764597,33,33,5
