Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.3_1|0.3_2|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|1.0_0|1.12_0|1.13_0|1.14_0|1.1_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,60.29999999999996,19,19,19
1,0.1_1|0.1_2|0.5_3|0.5_4|0.6_1|1.11_1|1.11_2|1.14_0|1.1_0|1.8_0|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,59.29999999999996,39,39,19
2,0.2_0|0.3_3|0.4_0|0.5_1|1.14_0|1.7_1|1.7_2|1.8_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.3_1,49.799999999999955,229,39,19
3,0.1_1|0.1_2|0.2_0|0.3_3|0.4_0|0.5_2|0.5_3|1.11_2|1.12_0|1.13_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.3_2|4.4_0,41.199999999999946,57,39,19
4,0.1_1|0.1_2|0.3_1|0.3_4|0.4_0|0.5_2|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.6_0|1.7_2|1.8_0|4.0_0|4.13_0|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,39.099999999999945,15,15,15
5,0.1_1|0.2_0|0.3_2|0.3_4|0.4_0|0.5_2|0.5_4|0.6_1|1.11_1|1.12_0|1.14_0|1.15_0|1.6_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,37.54999999999994,46,46,15
6,0.2_0|0.3_3|0.5_1|0.5_2|0.5_3|0.5_4|1.11_2|1.12_0|1.1_0|1.7_1|1.7_2|1.8_0|4.11_0|4.11a_1|4.11b_1|4.3_1|4.3_2,36.84999999999994,32,32,15
7,0.1_1|0.1_2|0.3_1|0.3_3|0.3_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.14_0|1.15_0|1.1_0|1.7_2|4.0_0|4.11_0|4.11b_1|4.11b_2|4.1_1|4.2_2|4.3_2|4.3a_0|4.4_0,36.69999999999994,29,29,15
8,0.1_2|0.3_1|0.3_2|0.3_4|0.5_3|0.5_4|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.8_0|1.9_0|4.11a_2|4.13_0|4.2_2|4.3_1|4.3a_0,27.84999999999993,206,29,15
9,0.2_0|0.3_1|0.3_3|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.8_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_2|4.3_2|4.4_0,18.099999999999923,11,11,11
10,0.3_3|0.5_2|0.6_1|1.0_0|1.11_1|1.12_0|1.13_0|1.1_0|1.6_0|1.8_0|4.0_0|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.1_1|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2,17.599999999999923,21,21,11
11,0.1_1|0.3_1|0.3_2|0.3_4|0.5_1|0.5_2|0.5_3|0.6_1|1.11_1|1.11_2|1.14_0|1.8_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0,16.999999999999922,33,21,11
12,0.1_1|0.1_2|0.2_0|0.3_2|0.3_4|0.4_0|0.5_1|0.5_3|0.5_4|1.11_1|1.12_0|1.15_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2|4.4_0,14.64999999999992,80,21,11
13,0.2_0|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.6_0|1.7_1|1.7_2|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.2_3,10.999999999999918,7,7,7
14,0.1_1|0.2_0|0.3_1|0.3_4|0.5_1|0.5_2|0.5_4|0.6_1|1.13_0|1.14_0|1.6_0|1.7_1|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.2_1|4.2_3|4.3a_0|4.4_0,10.449999999999918,18,18,7
15,0.1_1|0.2_0|0.3_3|0.5_4|1.0_0|1.11_1|1.11_2|1.12_0|1.6_0|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.3_1,5.349999999999913,120,18,7
16,0.1_2|0.5_3|1.11_2|1.14_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|4.11_0|4.11b_2|4.2_1|4.2_2|4.4_0,1,327,18,7
