Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.3_2|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.12_0|1.13_0|1.15_0|1.6_0|1.7_1|1.7_2|1.8_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0,10000.0,23,23,23
1,0.1_1|0.3_1|0.3_2|0.4_0|0.5_2|0.6_1|1.0_0|1.11_1|1.12_0|1.13_0|1.14_0|1.1_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.1_1|4.1_2|4.2_3|4.3_1,9999.05,41,41,23
2,0.1_1|0.1_2|0.2_0|0.3_1|0.3_4|0.5_1|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.15_0|1.7_1|1.8_0|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.2_3|4.3_1,9996.2,28,28,23
3,0.1_1|0.3_2|0.5_3|0.5_4|1.0_0|1.11_2|1.1_0|1.7_2|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_3|4.3_2|4.4_0,9991.45,69,69,23
4,0.1_1|0.4_0|0.6_1|1.0_0|1.11_2|1.15_0|1.1_0|1.7_1|1.8_0|1.9_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.1_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,9984.8,125,125,23
5,0.1_2|0.3_3|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.12_0|1.13_0|1.15_0|1.1_0|1.6_0|1.8_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.2_2|4.2_3|4.3_2|4.3a_0,9976.25,5,5,5
6,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.4_0|0.5_1|0.5_2|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.8_0|1.9_0|4.11_0|4.11a_2|4.11b_2|4.2_2|4.2_3|4.3a_0,9965.8,13,13,5
7,0.3_3|0.4_0|0.5_1|0.5_2|0.6_1|1.0_0|1.11_2|1.13_0|1.7_1|1.7_2|1.9_0|4.11a_3|4.11b_1|4.1_1|4.1_2|4.2_1|4.2_3,9953.45,15,15,5
8,0.1_1|0.2_0|0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_4|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_3|4.3_1|4.3_2|4.4_0,9939.2,13,13,5
9,0.1_2|0.3_2|0.3_3|0.3_4|0.5_1|0.5_4|1.11_1|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_3|4.3_1|4.3a_0|4.4_0,9923.05,34,34,5
10,0.1_1|0.3_2|0.3_3|0.5_2|0.6_1|1.0_0|1.11_1|1.11_2|1.14_0|1.1_0|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_3|4.1_1|4.2_1|4.2_2|4.3_2|4.3a_0|4.4_0,9905.0,15,15,5
11,0.2_0|0.3_1|0.3_2|0.3_4|0.5_1|0.5_2|1.0_0|1.14_0|1.1_0|1.6_0|1.7_1|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.1_1|4.2_1|4.2_2|4.3_1|4.3_2,9885.05,76,76,5
12,0.1_2|0.2_0|0.3_4|0.5_3|0.5_4|1.11_1|1.12_0|1.14_0|1.1_0|1.7_2|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_3|4.3_1|4.4_0,9863.2,109,109,5
