Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.1_2|0.2_0|0.3_3|0.4_0|0.5_3|0.5_4|0.6_1|1.11_1|1.11_2|1.15_0|1.6_0|1.7_1|1.8_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_3|4.3a_0,9900.0,45,45,45
1,0.1_2|0.2_0|0.3_2|0.3_4|0.5_2|1.12_0|1.15_0|1.7_1|4.11_0|4.13_0|4.2_1,9801.0,510,510,45
2,0.1_1|0.2_0|0.3_1|0.3_2|0.4_0|0.5_2|0.5_3|0.5_4|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|4.0_0|4.11a_1|4.11a_3|4.1_1|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,9702.99,68,68,45
3,0.1_1|0.3_1|0.5_1|0.5_2|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.15_0|1.1_0|1.7_2|1.8_0|4.0_0|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3_2,9605.9601,9,9,9
4,0.1_1|0.1_2|0.3_1|0.3_3|0.3_4|0.5_1|0.5_4|1.12_0|1.14_0|1.15_0|1.6_0|1.7_2|4.11a_1|4.11a_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0|4.4_0,9509.900499,87,87,9
5,0.2_0|0.3_1|0.3_4|0.5_4|0.6_1|1.0_0|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_2|4.13_0|4.1_1|4.2_3|4.3_1|4.3a_0,9414.80149401,95,95,9
6,0.1_1|0.1_2|0.3_1|0.3_3|0.4_0|0.5_2|0.5_4|0.6_1|1.13_0|1.15_0|1.1_0|1.6_0|1.7_2|1.9_0|4.11a_1|4.3_1|4.3a_0,9320.653479069899,43,43,9
7,0.1_1|0.1_2|0.2_0|0.3_1|0.3_3|0.5_4|1.0_0|1.11_1|1.11_2|1.13_0|1.15_0|1.1_0|1.7_1|1.8_0|4.0_0|4.11_0|4.1_1|4.1_2,9227.446944279201,144,144,9
8,0.1_2|0.2_0|0.3_1|0.3_3|0.3_4|0.5_1|1.11_1|1.11_2|1.12_0|1.13_0|1.15_0|1.6_0|1.7_1|4.11_0|4.11a_2|4.11b_1|4.1_1|4.3_1|4.3a_0,9135.172474836409,223,223,9
9,0.3_1|0.3_4|0.5_1|0.5_2|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_2|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.2_2|4.2_3|4.3a_0,9043.820750088043,28,28,9
10,0.3_2|0.3_4|0.5_1|1.0_0|1.11_1|1.12_0|1.13_0|1.1_0|4.11a_1|4.11b_1|4.13_0|4.1_2|4.2_1|4.3_1|4.3a_0|4.4_0,8953.382542587164,163,163,9
11,0.1_1|0.2_0|0.3_1|0.3_3|1.0_0|1.11_1|1.11_2|1.12_0|1.15_0|1.7_2|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.13_0|4.1_2|4.4_0,8863.848717161292,237,237,9
12,0.1_1|0.1_2|0.2_0|0.3_1|0.3_4|0.4_0|0.5_1|0.5_3|0.6_1|1.11_2|1.14_0|1.15_0|1.9_0|4.11a_2|4.11b_2|4.2_2|4.3_2,8775.210229989678,196,196,9
13,0.1_2|0.2_0|0.3_2|0.3_3|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.12_0|1.14_0|1.1_0|1.7_2|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.1_1|4.2_2|4.4_0,8687.458127689782,7,7,7
14,0.1_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.6_1|1.0_0|1.12_0|1.14_0|1.6_0|1.7_2|1.9_0|4.0_0|4.11_0|4.11b_1|4.11b_2|4.1_1|4.2_2|4.3_1|4.3a_0,8600.583546412885,15,15,7
15,0.1_2|0.3_2|0.3_3|0.3_4|0.4_0|0.5_2|1.0_0|1.11_1|1.11_2|1.12_0|1.1_0|1.8_0|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.1_2|4.2_2|4.2_3|4.3a_0,8514.577710948755,129,129,7
16,0.1_1|0.1_2|0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|1.0_0|1.13_0|1.14_0|1.7_2|1.8_0|4.11a_1|4.11a_2|4.11b_1|4.1_1|4.1_2|4.2_2|4.2_3|4.4_0,8429.431933839267,26,26,7
17,0.1_1|0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_1|0.5_2|1.11_1|1.11_2|1.12_0|1.14_0|1.15_0|1.1_0|1.7_1|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_3|4.3_1|4.3_2,8345.137614500874,109,109,7
18,0.1_1|0.1_2|0.2_0|0.3_3|0.4_0|0.5_2|0.5_3|0.5_4|1.0_0|1.11_2|1.12_0|1.6_0|1.7_2|1.8_0|4.0_0|4.11a_2|4.11a_3|4.13_0|4.2_1|4.3_1|4.3_2|4.3a_0,8261.686238355867,35,35,7
19,0.1_2|0.3_1|0.3_2|0.3_3|0.5_1|0.5_2|0.5_4|1.11_1|1.14_0|1.15_0|1.1_0|1.7_2|1.8_0|4.11_0|4.11a_2|4.11b_1|4.1_1|4.1_2|4.2_3|4.3_1|4.4_0,8179.069375972308,22,22,7
20,0.2_0|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|1.0_0|1.11_1|1.7_1|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.3_2,8097.2786822125845,34,34,7
21,0.1_2|0.3_1|0.3_3|0.3_4|0.4_0|0.5_2|0.5_4|1.11_1|1.12_0|1.14_0|1.6_0|4.0_0|4.11a_2|4.11a_3|4.11b_2|4.2_1|4.2_2|4.3a_0|4.4_0,8016.305895390458,83,83,7
22,0.1_1|0.2_0|0.3_4|0.5_1|0.5_2|0.5_4|1.11_1|1.1_0|1.6_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11a_2|4.11a_3|4.13_0|4.1_1|4.1_2|4.2_2,7936.142836436554,74,74,7
23,0.1_1|0.1_2|0.3_1|0.3_3|0.3_4|0.5_3|0.6_1|1.0_0|1.11_1|1.13_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11b_2|4.1_1|4.1_2|4.2_1|4.4_0,7856.781408072187,26,26,7
