Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.1_2|0.2_0|0.3_3|0.3_4|0.4_0|0.5_3|0.6_1|1.11_1|1.12_0|1.13_0|1.7_2|1.9_0|4.11a_2|4.11a_3|4.2_3|4.3_1|4.3a_0|4.4_0,5263.1578947368425,54,54,54
1,0.1_2|0.2_0|0.3_2|0.3_3|0.4_0|0.6_1|1.0_0|1.15_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.13_0|4.1_2|4.2_1|4.2_3|4.3_2|4.3a_0,3571.4285714285716,75,75,54
2,0.1_1|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_4|0.6_1|1.0_0|1.11_2|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_3|4.11b_1|4.13_0|4.2_2|4.3_2|4.4_0,2702.7027027027025,7,7,7
3,0.1_2|0.2_0|0.3_1|0.3_3|0.4_0|0.5_2|0.5_3|0.6_1|1.11_1|1.13_0|1.15_0|1.1_0|1.7_1|1.8_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_2|4.3_1|4.3_2|4.4_0,2173.913043478261,10,10,7
4,0.1_1|0.1_2|0.2_0|0.3_1|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|1.11_1|1.14_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_3|4.11b_2|4.13_0|4.2_1|4.2_2|4.2_3|4.3_1|4.4_0,1818.1818181818182,34,34,7
5,0.1_2|0.3_2|0.5_1|0.5_3|0.5_4|1.11_1|1.13_0|1.14_0|1.1_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.1_1|4.3a_0|4.4_0,1562.5,122,122,7
6,0.1_1|0.1_2|0.3_1|0.3_2|0.3_4|0.5_2|1.11_2|1.13_0|1.15_0|1.7_1|1.8_0|4.0_0|4.11_0|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.2_1|4.3_1|4.3a_0,1369.86301369863,259,259,7
7,0.1_2|0.2_0|0.3_2|0.3_3|0.5_2|0.5_4|1.0_0|1.12_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_2|4.3_2|4.3a_0,1219.5121951219514,61,61,7
8,0.1_1|0.1_2|0.2_0|0.3_3|0.5_1|0.5_2|0.5_3|1.11_2|1.12_0|1.15_0|4.0_0|4.11a_2|4.11b_1|4.13_0|4.1_2|4.2_3|4.3_1|4.3_2,1098.901098901099,37,37,7
9,0.1_2|0.3_2|0.4_0|0.5_1|0.5_3|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_1|4.11b_2|4.1_1|4.1_2|4.2_3,1000.0,319,319,7
10,0.1_1|0.2_0|0.3_1|0.5_1|0.5_3|1.14_0|1.15_0|1.1_0|1.6_0|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.13_0|4.2_1|4.2_2|4.2_3|4.3a_0|4.4_0,917.4311926605504,157,157,7
11,0.3_4|0.4_0|0.5_1|0.5_3|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.3_2|4.3a_0|4.4_0,847.457627118644,222,222,7
12,0.1_1|0.1_2|0.2_0|0.3_1|0.5_1|0.5_3|1.13_0|1.14_0|1.6_0|1.7_1|1.7_2|1.9_0|4.11a_3|4.11b_1|4.1_1|4.1_2|4.2_2|4.3_2|4.3a_0,787.4015748031495,334,334,7
13,0.3_3|0.3_4|0.4_0|0.5_1|0.6_1|1.0_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.8_0|1.9_0|4.11a_3|4.11b_1|4.11b_2|4.2_2|4.4_0,735.2941176470589,25,25,7
14,0.1_2|0.3_1|0.3_3|0.3_4|0.4_0|0.5_2|0.5_4|1.11_1|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_2|4.3_1|4.3_2,689.6551724137931,127,127,7
15,0.1_1|0.1_2|0.3_2|0.4_0|0.5_4|1.11_1|1.11_2|1.6_0|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.2_2|4.2_3|4.3_2|4.4_0,649.3506493506493,232,232,7
16,0.2_0|0.3_1|0.3_3|0.3_4|0.4_0|0.5_2|0.6_1|1.11_1|1.1_0|1.9_0|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.2_2|4.3_1|4.3_2|4.3a_0,613.4969325153374,28,28,7
17,0.1_1|0.1_2|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_2|0.5_3|0.5_4|1.11_1|1.11_2|1.13_0|1.15_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.1_1|4.2_1|4.2_2|4.2_3|4.3_1|4.3a_0,581.3953488372093,33,33,7
18,0.1_1|0.2_0|0.3_3|0.4_0|0.5_2|0.5_3|0.5_4|1.11_2|1.12_0|1.14_0|1.15_0|1.7_2|4.11_0|4.11a_3|4.11b_2|4.1_1|4.3_1|4.3_2|4.4_0,552.4861878453038,52,52,7
19,0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_2|0.5_4|1.0_0|1.11_1|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.8_0|1.9_0|4.0_0|4.11_0|4.13_0|4.1_2|4.2_2|4.2_3|4.3a_0,526.3157894736842,48,48,7
20,0.1_1|0.1_2|0.2_0|0.3_2|0.3_3|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.12_0|1.14_0|1.9_0|4.0_0|4.11_0|4.13_0|4.2_3|4.3_1|4.3a_0,502.5125628140703,8,8,7
21,0.1_1|0.3_1|0.5_2|0.5_3|0.5_4|1.15_0|4.0_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.2_2,480.7692307692308,120,120,7
22,0.1_1|0.1_2|0.2_0|0.3_2|0.3_3|0.3_4|0.5_2|0.5_3|1.11_1|1.11_2|1.15_0|1.1_0|1.7_1|1.8_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.2_3|4.3_1,460.82949308755764,64,64,7
23,0.1_1|0.3_1|0.3_4|0.4_0|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|4.0_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.2_3|4.3_1|4.3_2|4.3a_0,442.4778761061947,20,20,7
24,0.1_2|0.3_2|0.4_0|0.5_1|0.5_3|1.0_0|1.11_2|1.12_0|1.13_0|1.1_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.1_1|4.2_1|4.2_2|4.3_1|4.3a_0,425.531914893617,139,20,7
25,0.1_1|0.1_2|0.3_1|0.3_3|0.3_4|0.5_3|0.5_4|0.6_1|1.11_1|1.13_0|1.14_0|1.1_0|1.6_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_3|4.3a_0,409.83606557377044,25,25,7
26,0.1_2|0.3_4|0.4_0|0.5_1|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_3|4.1_1|4.1_2|4.2_1|4.3_1,395.25691699604744,376,376,7
27,0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|1.0_0|1.11_2|1.15_0|1.1_0|1.6_0|1.8_0|1.9_0|4.0_0|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.3_1|4.3a_0,381.6793893129771,21,21,7
28,0.2_0|0.3_1|0.3_2|0.5_4|1.0_0|1.11_1|1.13_0|1.1_0|1.8_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.13_0|4.1_2|4.2_1|4.2_3|4.4_0,369.00369003690037,179,179,7
29,0.1_1|0.1_2|0.2_0|0.3_3|0.4_0|0.5_2|0.5_4|0.6_1|1.0_0|1.11_2|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.11a_2|4.11b_1|4.13_0|4.1_1|4.1_2|4.3_1|4.3a_0|4.4_0,357.14285714285717,9,9,7
30,0.3_3|0.3_4|0.4_0|0.5_2|0.5_4|0.6_1|1.14_0|1.1_0|1.8_0|1.9_0|4.11a_2|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_3|4.3_2|4.3a_0,346.0207612456747,29,29,7
31,0.1_2|0.2_0|0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.6_1|1.11_2|1.14_0|1.1_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.1_1|4.1_2|4.2_2|4.3_1|4.3_2|4.3a_0,335.5704697986577,25,25,7
32,0.1_1|0.2_0|0.3_3|1.0_0|1.11_2|1.12_0|1.15_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_2|4.13_0|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,325.7328990228013,185,25,7
33,0.1_2|0.3_2|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.12_0|1.6_0|1.7_1|1.8_0|4.11a_2|4.13_0|4.1_1|4.2_2|4.3a_0,316.4556962025316,29,29,7
