Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.3_1|0.4_0|0.5_1|0.5_3|0.6_1|1.11_1|1.13_0|1.7_1|1.7_2|1.9_0|4.11a_1|4.11a_3|4.11b_1|4.13_0|4.1_1|4.2_2|4.2_3|4.3_2|4.4_0,5263.1578947368425,94,94,94
1,0.5_1|0.5_3|0.5_4|1.11_1|1.15_0|1.6_0|1.8_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,2173.913043478261,169,169,94
2,0.1_1|0.2_0|0.3_3|0.5_1|0.5_3|1.11_1|1.14_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11b_1|4.13_0|4.1_2|4.2_1|4.2_2|4.3_2|4.4_0,1098.901098901099,82,82,82
3,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.3_4|0.5_1|0.5_2|0.5_4|0.6_1|1.0_0|1.12_0|1.13_0|1.14_0|1.1_0|1.6_0|1.7_2|1.9_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_2|4.3_1|4.3a_0,649.3506493506493,7,7,7
4,0.1_1|0.3_2|0.3_3|0.3_4|0.6_1|1.0_0|1.11_1|1.11_2|1.13_0|1.14_0|1.15_0|1.6_0|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_1|4.11b_2|4.1_2|4.2_2|4.2_3|4.3_1|4.3a_0|4.4_0,425.531914893617,46,46,7
5,0.1_1|0.3_1|0.3_3|0.5_1|0.5_2|0.5_4|0.6_1|1.0_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_3|4.1_1|4.1_2|4.2_2|4.3_2|4.3a_0|4.4_0,299.4011976047904,6,6,6
6,0.1_1|0.1_2|0.2_0|0.3_2|0.3_3|0.3_4|0.5_2|1.0_0|1.11_1|1.11_2|1.12_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.3_1|4.3_2|4.3a_0|4.4_0,221.72949002217294,52,52,6
7,0.1_1|0.3_2|0.3_4|0.4_0|0.5_2|0.6_1|1.11_2|1.12_0|1.13_0|1.1_0|1.6_0|1.9_0|4.0_0|4.11_0|4.11a_3|4.11b_1|4.13_0|4.2_3|4.3_1|4.3_2,170.64846416382252,50,50,6
8,0.2_0|0.3_2|0.5_1|0.5_4|0.6_1|1.13_0|1.15_0|1.6_0|1.7_2|1.8_0|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_3|4.3a_0|4.4_0,135.31799729364005,64,64,6
9,0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_2|0.6_1|1.11_1|1.13_0|1.14_0|1.15_0|1.7_1|1.7_2|1.8_0|4.11a_1|4.11a_2|4.11a_3|4.1_1|4.2_1|4.2_2|4.2_3|4.3_1|4.3a_0,109.89010989010988,31,31,6
10,0.1_1|0.2_0|0.3_1|0.3_3|0.3_4|0.4_0|0.5_1|0.5_4|0.6_1|1.12_0|1.14_0|1.1_0|1.6_0|1.7_2|4.0_0|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.2_1|4.3_1|4.3_2|4.3a_0|4.4_0,90.99181073703366,7,7,6
11,0.4_0|0.5_2|0.5_3|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.1_0|1.7_1|1.9_0|4.11a_3|4.1_1|4.1_2|4.3a_0,76.5696784073507,89,89,6
