Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.2_0|0.3_1|0.3_4|0.4_0|0.5_1|1.0_0|1.11_2|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|1.9_0|4.0_0|4.11_0|4.11b_2|4.1_1|4.2_2|4.3a_0,5263.1578947368425,194,194,194
1,0.1_2|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.11_1|1.13_0|1.6_0|1.7_1|1.7_2|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.13_0|4.1_1|4.2_2|4.2_3|4.3a_0|4.4_0,3571.4285714285716,32,32,32
2,0.1_2|0.2_0|0.3_1|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|1.11_1|1.11_2|1.13_0|1.14_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11b_2|4.13_0|4.2_1|4.2_3|4.3_2|4.3a_0|4.4_0,2702.7027027027025,111,111,32
3,0.2_0|0.3_2|0.3_3|0.3_4|0.5_3|0.6_1|1.11_2|1.12_0|1.1_0|1.6_0|1.7_2|1.8_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.1_1|4.1_2|4.2_1|4.2_3|4.3_2|4.4_0,2173.913043478261,28,28,28
4,0.1_1|0.2_0|0.3_4|0.4_0|0.5_1|0.5_2|0.5_3|1.0_0|1.11_1|1.13_0|1.14_0|1.6_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_2,1818.1818181818182,75,75,28
5,0.1_1|0.3_1|0.3_3|0.5_1|0.5_4|1.0_0|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_2|4.13_0|4.1_1|4.1_2,1562.5,61,61,28
6,0.1_1|0.1_2|0.3_3|0.4_0|0.5_1|0.5_4|0.6_1|1.0_0|1.12_0|1.14_0|1.15_0|1.1_0|1.6_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0,1369.86301369863,8,8,8
7,0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.5_1|0.5_3|1.11_1|1.11_2|1.1_0|1.7_1|1.7_2|1.8_0|4.0_0|4.11_0|4.11a_2|4.11b_2|4.1_1|4.2_1|4.2_3|4.3a_0,1219.5121951219514,90,90,8
8,0.1_1|0.2_0|0.3_2|0.3_4|0.5_1|0.5_2|0.5_3|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_3|4.1_2|4.2_1|4.2_2|4.2_3|4.4_0,1098.901098901099,18,18,8
9,0.3_2|0.3_4|0.4_0|0.5_1|0.5_3|1.0_0|1.11_1|1.12_0|1.7_1|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.1_2|4.2_1|4.2_2|4.2_3,1000.0,245,245,8
10,0.1_1|0.3_1|0.3_3|0.3_4|0.5_2|0.5_4|0.6_1|1.11_2|1.12_0|1.13_0|1.15_0|1.6_0|1.7_1|1.9_0|4.11_0|4.11a_1|4.11b_2|4.3_1|4.3_2,917.4311926605504,42,42,8
11,0.1_1|0.2_0|0.3_1|0.3_2|0.3_4|0.4_0|0.5_1|0.5_2|1.0_0|1.12_0|1.1_0|1.6_0|1.9_0|4.0_0|4.11a_2|4.11b_2|4.13_0|4.1_2|4.2_1|4.3a_0,847.457627118644,87,87,8
12,0.1_1|0.3_1|0.3_2|0.3_3|0.5_1|0.5_2|1.11_1|1.11_2|1.13_0|1.6_0|1.7_1|1.8_0|1.9_0|4.11_0|4.11a_2|4.11b_1|4.1_1|4.2_1|4.2_2|4.2_3|4.4_0,787.4015748031495,81,81,8
13,0.1_2|0.3_2|0.3_4|0.5_1|0.5_3|1.12_0|1.15_0|1.1_0|1.6_0|1.7_1|1.8_0|4.0_0|4.11_0|4.11a_2|4.11a_3|4.2_3|4.3_1,735.2941176470589,228,228,8
14,0.1_1|0.1_2|0.3_1|1.11_2|1.12_0|1.15_0|1.7_1|1.7_2|4.11_0|4.11a_2|4.11a_3|4.13_0|4.1_2|4.2_2|4.2_3|4.3a_0,689.6551724137931,525,228,8
15,0.1_2|0.2_0|0.3_2|0.5_3|1.0_0|1.11_1|1.12_0|1.14_0|1.6_0|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.2_1|4.2_2|4.2_3|4.4_0,649.3506493506493,242,242,8
16,0.1_2|0.3_4|0.5_4|1.0_0|1.11_1|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_3|4.3a_0,613.4969325153374,293,293,8
17,0.1_1|0.3_1|0.3_3|0.3_4|0.5_2|0.5_3|0.6_1|1.11_1|1.11_2|1.14_0|1.15_0|4.0_0|4.11a_1|4.11a_3|4.11b_1|4.13_0|4.2_3|4.3_2|4.3a_0|4.4_0,581.3953488372093,9,9,8
18,0.3_4|0.5_2|1.11_1|1.12_0|1.14_0|1.1_0|1.6_0|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_2|4.3a_0,552.4861878453038,285,285,8
19,0.1_1|0.2_0|0.3_3|0.3_4|0.5_3|0.5_4|1.0_0|1.11_2|1.12_0|1.13_0|1.15_0|1.1_0|1.6_0|1.8_0|4.0_0|4.11a_2|4.1_1|4.2_1|4.4_0,526.3157894736842,57,57,8
20,0.1_2|0.3_2|0.3_3|0.5_2|0.5_4|0.6_1|1.11_2|1.12_0|1.15_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.1_1|4.1_2,502.5125628140703,35,35,8
21,0.3_2|0.3_3|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|1.11_1|1.11_2|1.1_0|1.7_2|4.0_0|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.2_3|4.3_1|4.3_2|4.3a_0,480.7692307692308,21,21,8
22,0.1_1|0.1_2|0.3_1|0.4_0|0.5_1|0.6_1|1.13_0|1.15_0|1.6_0|1.7_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_2,460.82949308755764,194,194,8
23,0.1_2|0.2_0|0.3_2|0.3_3|0.3_4|0.5_3|0.5_4|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.7_2|4.0_0|4.11_0|4.11a_3|4.1_1|4.3a_0,442.4778761061947,39,39,8
24,0.2_0|0.3_2|0.3_4|0.6_1|1.12_0|1.13_0|1.14_0|1.15_0|1.7_1|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.2_1|4.2_2|4.3_1|4.3_2|4.4_0,425.531914893617,234,234,8
25,0.1_1|0.5_2|0.6_1|1.13_0|1.14_0|1.15_0|1.1_0|1.9_0|4.0_0|4.11a_1|4.11a_3|4.2_2|4.2_3|4.3_2|4.4_0,409.83606557377044,81,81,8
26,0.1_2|0.2_0|0.3_1|0.4_0|0.5_2|1.0_0|1.11_1|1.11_2|1.12_0|1.1_0|1.7_1|1.7_2|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.2_2|4.3_1|4.3_2,395.25691699604744,205,205,8
27,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.6_1|1.0_0|1.12_0|1.1_0|1.7_1|4.0_0|4.11_0|4.11a_2|4.11b_1|4.13_0|4.1_1|4.1_2|4.2_1|4.3_2|4.3a_0,381.6793893129771,40,40,8
28,0.1_1|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_1|1.12_0|1.14_0|1.15_0|1.1_0|1.7_1|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_1|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,369.00369003690037,12,12,8
29,0.1_2|0.3_1|0.3_2|0.3_4|0.5_4|1.11_1|1.11_2|1.12_0|1.14_0|1.6_0|1.7_2|1.8_0|1.9_0|4.11_0|4.11a_2|4.11a_3|4.11b_1|4.1_2|4.2_3|4.3_1|4.3_2|4.3a_0,357.14285714285717,311,311,8
30,0.2_0|0.3_1|0.3_3|0.5_4|0.6_1|1.11_1|1.13_0|1.15_0|1.6_0|1.7_1|4.0_0|4.11_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_2|4.3_1,346.0207612456747,70,70,8
31,0.1_1|0.2_0|0.3_2|0.3_4|0.4_0|0.5_1|0.6_1|1.11_2|1.14_0|1.15_0|1.1_0|1.8_0|4.0_0|4.11a_2|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_2|4.3_2|4.3a_0,335.5704697986577,77,77,8
32,0.3_1|0.4_0|0.5_1|0.5_3|0.5_4|0.6_1|1.11_1|1.12_0|1.13_0|1.1_0|1.7_1|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.1_1|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0,325.7328990228013,28,28,8
33,0.1_1|0.2_0|0.3_2|0.3_3|0.3_4|0.5_2|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.13_0|1.14_0|1.1_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_1|4.11a_3|4.13_0|4.1_2|4.2_1,316.4556962025316,22,22,8
34,0.1_2|0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.5_4|1.0_0|1.13_0|1.6_0|1.7_1|1.7_2|1.9_0|4.0_0|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_2|4.3_1|4.3a_0,307.6923076923077,25,25,8
35,0.1_1|0.4_0|0.5_2|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.15_0|1.1_0|1.9_0|4.11_0|4.11a_1|4.11b_1|4.13_0|4.1_1|4.2_1|4.2_2|4.3_2|4.3a_0,299.4011976047904,228,228,8
36,0.1_1|0.1_2|0.2_0|0.3_1|0.3_2|0.4_0|0.5_3|1.11_2|1.14_0|1.1_0|1.6_0|1.7_1|1.9_0|4.0_0|4.11_0|4.11a_1|4.11b_1|4.11b_2|4.13_0|4.1_1|4.2_1|4.4_0,291.5451895043731,168,168,8
37,0.1_1|0.2_0|0.3_2|0.3_3|0.3_4|0.5_1|0.5_3|0.5_4|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.14_0|1.1_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11b_1|4.11b_2|4.1_1|4.1_2|4.2_1|4.3_2|4.3a_0,284.09090909090907,6,6,6
38,0.1_2|0.3_3|0.4_0|0.5_1|0.5_2|0.5_3|0.5_4|0.6_1|1.11_2|1.13_0|1.15_0|1.7_1|1.9_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.13_0|4.2_1|4.2_2|4.2_3|4.3_2,277.00831024930744,14,14,6
39,0.1_1|0.2_0|0.3_1|0.3_2|0.3_3|0.4_0|0.5_2|0.6_1|1.11_2|1.15_0|1.6_0|1.7_1|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.13_0|4.3_2,270.27027027027026,81,14,6
40,0.2_0|0.3_1|0.3_3|0.3_4|0.4_0|0.5_2|0.5_4|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.8_0|1.9_0|4.11a_1|4.11a_2|4.11a_3|4.11b_2|4.1_2|4.2_2|4.3_1,263.85224274406335,114,114,6
41,0.1_1|0.2_0|0.3_3|0.3_4|0.4_0|0.5_2|0.5_4|0.6_1|1.11_1|1.11_2|1.12_0|1.14_0|1.7_2|1.8_0|4.11a_1|4.11a_3|4.13_0|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3a_0,257.73195876288656,39,39,6
42,0.3_2|0.4_0|0.5_4|1.11_2|1.13_0|1.14_0|1.6_0|1.7_1|1.7_2|1.8_0|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.1_2|4.3a_0|4.4_0,251.88916876574305,362,39,6
43,0.2_0|0.3_4|0.5_1|0.5_2|0.5_3|0.6_1|1.11_1|1.13_0|1.1_0|1.6_0|1.8_0|4.11a_1|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_2|4.4_0,246.30541871921181,19,19,6
44,0.1_2|0.2_0|0.3_3|0.3_4|0.5_2|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.14_0|1.7_2|4.11_0|4.11a_2|4.13_0|4.1_2|4.2_3|4.4_0,240.96385542168676,37,37,6
45,0.1_2|0.2_0|0.3_1|0.3_2|0.3_4|0.5_4|0.6_1|1.12_0|1.13_0|1.15_0|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_3|4.11b_2|4.13_0|4.1_2|4.2_1|4.2_3|4.4_0,235.8490566037736,160,160,6
