Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,,9000.0,44.266640342176096,25.696506821788024,25.696506821788024
1,,8100.000000000001,306.2944372076081,25.696506821788024,25.696506821788024
2,,7290.000000000001,546.7541498707188,25.696506821788024,25.696506821788024
3,,6561.0,204.2191309408551,25.696506821788024,25.696506821788024
4,,5904.900000000001,380.81861645258834,25.696506821788024,25.696506821788024
5,,5314.410000000001,402.8925843792407,25.696506821788024,25.696506821788024
6,,4782.969000000001,498.473859690381,498.473859690381,25.696506821788024
7,,4304.672100000001,711.5168995410683,498.473859690381,25.696506821788024
8,,3874.204890000001,329.7978529561061,498.473859690381,25.696506821788024
9,,3486.784401000001,377.03313797682154,498.473859690381,25.696506821788024
10,,3138.105960900001,161.9887703325468,498.473859690381,25.696506821788024
11,,2824.295364810001,78.05243212605106,498.473859690381,25.696506821788024
12,,2541.8658283290006,296.0323950472405,498.473859690381,25.696506821788024
13,,2287.679245496101,369.7769138357679,498.473859690381,25.696506821788024
14,,2058.911320946491,76.256902804424,498.473859690381,25.696506821788024
15,,1853.0201888518416,635.337279817307,498.473859690381,25.696506821788024
16,,1667.7181699666576,389.3605047251664,498.473859690381,25.696506821788024
17,,1500.9463529699917,72.36167786699541,498.473859690381,25.696506821788024
18,,1350.851717672993,273.3154317704809,498.473859690381,25.696506821788024
19,,1215.7665459056934,167.40807561200722,498.473859690381,25.696506821788024
20,,1094.1898913151242,634.8331423038236,498.473859690381,25.696506821788024
21,,984.7709021836118,73.46081745087065,498.473859690381,25.696506821788024
22,,886.2938119652507,580.7959164037475,498.473859690381,25.696506821788024
23,,797.6644307687255,267.2612696788204,498.473859690381,25.696506821788024
24,,717.897987691853,483.9253722547497,498.473859690381,25.696506821788024
25,,646.1081889226678,701.0686171570463,498.473859690381,25.696506821788024
26,,581.4973700304009,428.3379810551522,498.473859690381,25.696506821788024
27,,523.3476330273609,538.3688634665708,498.473859690381,25.696506821788024
28,,471.01286972462486,789.7737725078521,498.473859690381,25.696506821788024
29,,423.91158275216236,333.07727397622887,498.473859690381,25.696506821788024
30,,381.5204244769461,288.3095234584892,498.473859690381,25.696506821788024
31,,343.3683820292515,618.2825012560461,498.473859690381,25.696506821788024
32,,309.03154382632636,547.0468147763875,498.473859690381,25.696506821788024
33,,278.1283894436937,176.96528643500326,176.96528643500326,25.696506821788024
34,,250.31555049932436,595.7743457890706,176.96528643500326,25.696506821788024
35,,225.28399544939197,285.6455449004636,176.96528643500326,25.696506821788024
36,,202.75559590445275,422.26128794185604,176.96528643500326,25.696506821788024
37,,182.4800363140075,615.0801785271658,176.96528643500326,25.696506821788024
38,,164.23203268260676,633.8349577631317,176.96528643500326,25.696506821788024
39,,147.80882941434606,405.7177272540695,176.96528643500326,25.696506821788024
40,,133.02794647291145,138.3678418317636,176.96528643500326,25.696506821788024
41,,119.72515182562033,668.2272467552488,176.96528643500326,25.696506821788024
42,,107.7526366430583,649.3234347029304,176.96528643500326,25.696506821788024
43,,96.97737297875247,433.87441296461117,176.96528643500326,25.696506821788024
44,,87.27963568087723,132.26887642878967,176.96528643500326,25.696506821788024
45,,78.5516721127895,185.3452128829425,176.96528643500326,25.696506821788024
46,,70.69650490151055,538.5189765961215,176.96528643500326,25.696506821788024
47,,63.626854411359496,248.4432640525223,176.96528643500326,25.696506821788024
48,,57.264168970223544,163.80381451328904,176.96528643500326,25.696506821788024
49,,51.5377520732012,547.3861289226465,176.96528643500326,25.696506821788024
50,,46.38397686588108,233.3603717937596,176.96528643500326,25.696506821788024
51,,41.745579179292974,152.05716339670195,176.96528643500326,25.696506821788024
52,,37.571021261363676,271.54032245950333,176.96528643500326,25.696506821788024
53,,33.81391913522731,188.9103272626696,176.96528643500326,25.696506821788024
54,,30.43252722170458,117.7913000095213,176.96528643500326,25.696506821788024
55,,27.38927449953412,364.1562593141936,176.96528643500326,25.696506821788024
56,,24.650347049580713,35.50248774012432,176.96528643500326,25.696506821788024
57,,22.18531234462264,202.60092719421814,176.96528643500326,25.696506821788024
58,,19.966781110160376,687.4227090039611,176.96528643500326,25.696506821788024
59,,17.970102999144338,283.56476109528546,176.96528643500326,25.696506821788024
60,,16.173092699229905,639.8908145490399,176.96528643500326,25.696506821788024
61,,14.555783429306915,483.82853535093756,176.96528643500326,25.696506821788024
62,,13.100205086376222,55.204201021333006,176.96528643500326,25.696506821788024
63,,11.790184577738602,325.28958537997596,176.96528643500326,25.696506821788024
64,,10.611166119964741,49.55737102294583,176.96528643500326,25.696506821788024
65,,9.550049507968268,634.406146265031,176.96528643500326,25.696506821788024
66,,8.595044557171441,65.53163302655943,176.96528643500326,25.696506821788024
67,,7.735540101454297,373.8301678928862,176.96528643500326,25.696506821788024
68,,6.961986091308868,748.0670002583655,176.96528643500326,25.696506821788024
69,,6.265787482177981,752.1636869004839,176.96528643500326,25.696506821788024
70,,5.639208733960183,416.96156186872867,176.96528643500326,25.696506821788024
71,,5.075287860564165,191.39697905149325,176.96528643500326,25.696506821788024
72,,4.567759074507749,688.116659431669,176.96528643500326,25.696506821788024
73,,4.110983167056974,99.01750065498459,176.96528643500326,25.696506821788024
74,,3.6998848503512765,497.7079689929344,176.96528643500326,25.696506821788024
75,,3.329896365316149,701.9244866700533,176.96528643500326,25.696506821788024
76,,2.996906728784534,465.84946367761967,176.96528643500326,25.696506821788024
77,,2.697216055906081,718.3322861561159,176.96528643500326,25.696506821788024
78,,2.4274944503154727,422.4466771321394,176.96528643500326,25.696506821788024
