Step,Config,Temperature,Candidate_Value,Accepted_Value,Best_Value
0,0.1_1|0.1_2|0.3_1|0.3_3|0.3_4|0.5_2|0.5_3|0.6_1|1.11_1|1.12_0|1.13_0|1.1_0|1.6_0|1.7_2|1.8_0|4.11_0|4.11a_1|4.11b_2|4.13_0|4.2_1|4.2_2|4.2_3|4.3_1|4.4_0,6432.863205142262,12,12,12
1,0.1_1|0.2_0|0.3_1|0.3_3|0.3_4|0.5_1|0.5_2|0.5_3|1.11_1|1.11_2|1.14_0|1.15_0|1.1_0|1.6_0|1.7_2|4.11a_1|4.11b_1|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_2|4.3a_0|4.4_0,5322.291831781527,29,29,12
2,0.2_0|0.3_2|0.5_1|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.13_0|1.14_0|1.15_0|1.6_0|1.7_1|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_2|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.2_1|4.2_3|4.3_1,4741.503901973236,24,24,12
3,0.1_2|0.5_1|0.5_4|1.0_0|1.11_1|1.11_2|1.1_0|1.7_1|1.9_0|4.11a_1|4.1_1|4.1_2|4.2_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0,4371.488517251755,104,104,12
4,0.1_1|0.3_2|0.4_0|1.11_2|1.14_0|1.15_0|1.8_0|1.9_0|4.0_0|4.11a_1|4.11b_1|4.1_1|4.2_2|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,4109.463659587877,342,342,12
5,0.1_1|0.2_0|0.5_2|0.5_3|1.0_0|1.13_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_1|4.11a_2|4.11a_3|4.11b_1|4.1_1|4.1_2|4.2_2|4.3_1|4.3a_0|4.4_0,3911.2488827931866,56,56,12
6,0.1_1|0.2_0|0.3_3|0.5_4|0.6_1|1.11_1|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|4.0_0|4.11_0|4.1_1|4.1_2|4.2_1|4.2_2|4.3_1|4.4_0,3754.383383374634,34,34,12
7,0.1_1|0.2_0|0.3_2|0.5_3|0.5_4|0.6_1|1.11_1|1.11_2|1.12_0|1.13_0|1.15_0|1.6_0|1.7_2|4.0_0|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.2_1|4.2_3|4.3_2|4.3a_0|4.4_0,3626.105500111962,38,38,12
8,0.1_1|0.1_2|0.3_1|0.3_2|0.3_4|0.5_2|1.11_1|1.11_2|1.12_0|1.13_0|1.14_0|1.7_1|4.0_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.2_3|4.3_1|4.3a_0|4.4_0,3518.564558707095,187,187,12
9,0.3_3|0.3_4|0.4_0|0.5_1|0.5_2|0.6_1|1.0_0|1.11_2|1.12_0|1.13_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_3|4.2_1|4.2_2|4.3_1|4.3_2|4.3a_0,3426.6334599049524,9,9,9
10,0.2_0|0.3_1|0.3_3|0.3_4|0.5_4|0.6_1|1.0_0|1.11_1|1.12_0|1.14_0|1.15_0|1.6_0|1.7_2|1.9_0|4.11_0|4.11a_1|4.11a_2|4.11b_1|4.11b_2|4.13_0|4.2_1|4.3_2|4.3a_0,3346.803862074979,45,45,9
11,0.1_2|0.2_0|0.3_3|0.3_4|0.5_2|0.5_4|0.6_1|1.11_1|1.12_0|1.13_0|1.14_0|1.6_0|1.9_0|4.11a_1|4.11b_1|4.13_0|4.1_2|4.2_2|4.3_1|4.3a_0|4.4_0,3276.5834690706056,27,27,9
12,0.1_2|0.3_1|0.3_2|0.3_4|0.4_0|0.5_2|0.5_3|1.0_0|1.11_2|1.12_0|1.14_0|1.1_0|1.6_0|1.7_2|1.8_0|1.9_0|4.0_0|4.11a_2|4.11a_3|4.1_1|4.1_2|4.2_3|4.3_1|4.3a_0,3214.146498898903,95,95,9
13,0.1_2|0.2_0|0.3_1|0.3_2|0.5_1|0.5_4|0.6_1|1.0_0|1.11_1|1.11_2|1.12_0|1.15_0|1.7_1|1.8_0|1.9_0|4.0_0|4.11_0|4.11a_3|4.11b_1|4.11b_2|4.1_1|4.2_1|4.3a_0|4.4_0,3158.1206313449707,19,19,9
14,0.2_0|0.3_2|0.5_1|0.5_2|0.6_1|1.11_1|1.12_0|1.7_1|1.9_0|4.0_0|4.11b_2|4.2_1|4.2_3|4.3_1|4.3a_0|4.4_0,3107.4516593980775,36,36,9
15,0.3_3|0.3_4|0.5_3|1.11_1|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.7_1|1.8_0|1.9_0|4.11a_2|4.1_2|4.2_1|4.3_2|4.3a_0|4.4_0,3061.3144469161257,170,170,9
16,0.2_0|0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_2|0.5_3|0.5_4|0.6_1|1.11_1|1.15_0|1.1_0|1.8_0|4.0_0|4.11a_2|4.11a_3|4.11b_1|4.13_0|4.1_1|4.2_1|4.2_2|4.3_1|4.3a_0,3019.0525708617984,15,15,9
17,0.3_1|0.3_2|0.3_3|0.3_4|0.4_0|0.5_1|0.5_3|0.6_1|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.8_0|4.11_0|4.11a_1|4.11a_3|4.11b_1|4.2_3|4.3_1|4.3_2|4.3a_0|4.4_0,2980.136333389721,18,18,9
18,0.1_2|0.3_1|0.3_2|0.4_0|0.5_1|0.5_3|0.5_4|1.11_2|1.12_0|1.15_0|1.1_0|1.6_0|1.9_0|4.11a_1|4.11a_2|4.11b_2|4.13_0|4.1_1|4.1_2|4.2_2|4.3_2|4.4_0,2944.1328832391446,112,112,9
19,0.2_0|0.3_1|0.3_3|0.3_4|0.4_0|0.6_1|1.11_1|1.12_0|1.13_0|1.6_0|1.9_0|4.11_0|4.11a_2|4.11b_2|4.1_1|4.2_2|4.3_1|4.3a_0|4.4_0,2910.684524593239,165,165,9
20,0.1_1|0.1_2|0.3_1|0.3_2|0.4_0|0.5_2|0.5_3|1.11_1|1.11_2|1.13_0|1.14_0|1.15_0|1.1_0|1.6_0|1.7_1|1.7_2|1.9_0|4.11a_2|4.11b_2|4.13_0|4.1_1|4.2_1|4.2_3|4.3_2|4.3a_0|4.4_0,2879.492687368158,94,94,9
